"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
100031172,F170023968,2017-02-16 18:15:00,Female,Black,32,,,,Not of Hispanic Origin,
100031693,F170024214,2017-02-24 09:17:00,Male,Black,25,,,Medium,,
100032310,F170024659,2017-03-11 21:31:00,Male,Black,20,Small,,Medium,,
100029629,F170022930,2017-01-04 18:06:00,Male,Black,26,Thin,Short,Dark Brown,Not of Hispanic Origin,GRAY SWEATER AND BLUE JEANS
100029785,F170023038,2017-01-09 08:35:00,Male,Black,25,Thin,,,Not of Hispanic Origin,"WEARING A BLACK WINTER JACKET, BLUE JEANS, AND DARK SNEAKERS"
100033155,F170025243,2017-04-04 01:50:00,Male,Black,32,Medium,,Light,Not of Hispanic Origin,
100033502,F170025357,2017-04-07 05:00:00,Male,Black,24,Average,,Dark,Not of Hispanic Origin,MULTI COLORED SHIRT
100032234,F170024618,2017-03-10 04:05:00,Male,Black,20,,,Light Brown,Hispanic Origin,
100032685,F170024867,2017-03-20 18:45:00,Male,Black,31,Stocky,Short,Medium,Not of Hispanic Origin,"DARK COLORED HOODED SWEATSHIRT ""MONEY GANG"", BLUE JEANS"
100030191,F170023329,2017-01-19 10:00:00,Male,Unknown,17,Medium,Braids,Light,Unknown,RED HOODY/ BLUE JEANS
100031694,F170024214,2017-02-24 09:17:00,Male,Black,23,,,Dark,,
100031375,F170023958,2017-02-16 12:30:00,Male,White,33,Medium,,Medium,Unknown,
100033612,F170025498,2017-04-13 17:05:00,Male,Black,22,Thin,,,,
100032039,F170024513,2017-03-06 17:00:00,Male,Black,16,Thin,,Light Brown,Unknown,"BLACK AND BROWN JACKET, BLUE JEANS"
100030905,F170023727,2017-02-03 18:39:00,Male,Black,16,Thin,,Light Brown,Unknown,
100031619,F170024236,2017-02-24 23:16:00,Male,Black,16,Thin,,Light Brown,Unknown,
100031526,F170024169,2017-02-23 14:03:00,Male,Black,16,Thin,,Light Brown,Unknown,
100031485,F170024152,2017-02-22 19:05:00,Male,Black,16,Thin,,Light Brown,Unknown,
100030009,F170023194,2017-01-15 02:00:00,Male,Black,20,Thin,,Light Brown,Hispanic Origin,
100031560,F170024207,2017-02-24 00:25:00,Male,Black,18,Thin,,Brown,Not of Hispanic Origin,
100030377,F170023421,2017-01-23 19:15:00,Male,Black,18,Thin,,Brown,Not of Hispanic Origin,"RED KNIT HAT, BLK COAT, RED SWEATPANTS"
100031384,F170024111,2017-02-21 14:00:00,Male,White,34,Medium,,Medium,Not of Hispanic Origin,
100030051,F170023188,2017-01-12 19:31:00,Male,Black,39,Medium,,Medium,Not of Hispanic Origin,"BLACK HAT, BLACK SWEATSHIRT, BLACK JEANS"
100029794,F170022984,2017-01-06 17:11:00,Male,Black,42,Thin,,Dark,,"RED/BLACK BIKE HELMET, BROWN WINTER JACKET, DARK PANTS, BROWN WORK BOOTS"
100031379,F170024073,2017-02-20 16:50:00,Male,White,20,Small,Short,Light,Not of Hispanic Origin,"BLACK JACKET, BLACK PANTS"
100033060,F170025132,2017-03-30 11:04:00,Male,White,36,Average,,Light,Not of Hispanic Origin,
100029639,F170022938,2017-01-05 00:55:00,Male,Black,36,Medium,Braids,Dark,Not of Hispanic Origin,"BLACK HAT, BLACK JACKET, RED SWEATSHIRT, KHAKIS"
100032702,F170024949,2017-03-23 14:45:00,Male,White,39,Heavy,,Light,Not of Hispanic Origin,"TAN PANTS, BLUE FLANNEL JACKET, LIGHT COLORED BEARD"
100033393,F170025436,2017-04-12 00:30:00,Male,Black,17,Medium,Short,Dark,Not of Hispanic Origin,"GRAY T-SHIRT, BLUE JEANS,  BLACK  SNEAKERS"
100029727,F170023008,2017-01-05 11:40:00,Male,White,28,Thin,Short,Medium,Not of Hispanic Origin,"BLUE COAT, BLUE JEANS, BLACK SNEAKERS"
100030926,F170023769,2017-02-04 19:05:00,Male,White,33,Thin,Long,Light,Not of Hispanic Origin,
100031838,F170024177,2017-02-15 12:10:00,Male,Black,51,Medium,Short,Dark Brown,Unknown,"RED JACKET, BLUE JEANS, BLACK SNEAKERS"
100031846,F170024247,2017-02-25 09:00:00,Male,Black,51,,,,Unknown,
100031989,F170024478,2017-03-04 02:38:00,Male,Black,34,,,,Not of Hispanic Origin,
100031817,F170024377,2017-02-28 20:55:00,Male,White,19,Medium,Bald,Light Brown,Hispanic Origin,PLAID SHIRT
100029863,F170023098,2017-01-11 18:16:00,Male,Black,28,Thin,Short,Dark Brown,Not of Hispanic Origin,
100032809,F170025022,2017-03-25 00:00:00,Male,Black,14,,,,Not of Hispanic Origin,"BLACK COLUMBIA JACKET, BLACK HOODIE UNDER, BLACK SWEAT PANTS."
100030793,F170023700,2017-02-02 19:00:00,Male,White,35,,,,,
100032893,F170025078,2017-03-28 01:05:00,Male,Black,27,Thin,,Medium,Not of Hispanic Origin,
100032201,F170024653,2017-03-11 17:07:00,Male,Black,21,Heavy,,Brown,Not of Hispanic Origin,
100031246,F170024016,2017-02-17 21:40:00,Male,Black,17,Thin,,Light Brown,Hispanic Origin,"BLUE NORTH FACE JACKET, GREY HOODIE W/ MAROON HOOD, BLUE JEANS, BLUE SNEAKERS (PUMAS)"
100031938,F170024414,2017-03-02 01:00:00,Male,Black,26,Thin,,Dark,Not of Hispanic Origin,
100032802,F170025011,2017-03-25 01:07:00,Male,Black,34,Thin,Short,Medium Brown,Not of Hispanic Origin,
100032582,F170024899,2017-03-22 01:25:00,Male,White,23,Thin,,Medium,Hispanic Origin,"BLACK WINDBREAKER, BLACK SHORTS, PURPLE JORDAN SNEAKERS"
100029765,F170022993,2017-01-07 00:49:00,Male,White,16,Thin,,Medium,Hispanic Origin,"GREY NETS BASEBALL HAT, BLACK HOODED SWEATHIRT, TAN PANTS, WHITE AND BLACK NIKE CORTEZ SNEAKERS"
100031366,F170024102,2017-02-21 00:40:00,Male,Black,17,Thin,Short,Dark,Not of Hispanic Origin,"BLACK SWEATSHIRT, JEANS"
100031690,F170024198,2017-02-23 22:45:00,Male,Black,17,Thin,,Light Brown,Hispanic Origin,"NAVY/GREY HOODIE, GREY SWEATPANTS"
100029753,F170022958,2017-01-05 18:45:00,Male,White,16,Thin,Straight,Medium,Hispanic Origin,"WHITE NIKE CORTEZ SNEAKERS WITH BLACK SWOOSH, DARK BLUE JEANS, BLACK HOODIE ZIP UP, GREEN CAMOFLOUGE BASEBALL HAT."
100030577,F170023532,2017-01-27 17:55:00,Male,Black,24,,,Dark,Not of Hispanic Origin,"BLACK JACKET, RED SHIRT, DARK TRACK PANTS"
100033604,F170025503,2017-04-13 20:00:00,Male,Black,27,,,,Not of Hispanic Origin,
100032418,F170024747,2017-03-13 02:38:00,Male,Black,17,Medium,Short,Medium Brown,Not of Hispanic Origin,"GREY SWEATSHIRT, WHITE T-SHIRT, BLACK GYM PANTS, GREY JACKET, BLUE SNEAKERS"
100030327,F170023135,2017-01-13 12:46:00,Male,White,16,Thin,,Light Brown,Hispanic Origin,"BROOKLYN NETS HAT, CHARCOAL GRAY HOODED SWEATSHIRT,WHITE T SHIRT, DARK BLUE JEANS, GREEN AND GRAY BACKPACK"
100032269,F170024682,2017-03-12 17:36:00,Male,Black,23,Medium,,,Not of Hispanic Origin,
100032733,F170024973,2017-03-24 13:33:00,Male,Black,25,Muscular,Short,Medium,,
100029923,F170023125,2017-01-13 01:33:00,Male,Black,33,Medium,Braids,Dark,Not of Hispanic Origin,"ORANGE/GREY JACKET, BLUE JEANS, GREY SNEAKERS"
100031326,F170024045,2017-02-19 11:20:00,Male,Black,22,Medium,,Dark Brown,Not of Hispanic Origin,WEARING A PUFFY BLACK WINTER JACKET
100029907,F170023121,2017-01-12 17:30:00,Male,Black,22,Medium,,Dark Brown,Not of Hispanic Origin,
100031869,F170024347,2017-02-28 00:26:00,Male,Black,50,Heavy,,Dark Brown,Not of Hispanic Origin,"BLACK HAT, BLUE AND RED JACKET, BLUE JEANS"
100031954,F170024470,2017-03-02 01:53:00,Male,Black,25,Stocky,,Medium Brown,Unknown,"BLUE/RED/WHITE SWEATER, JEANS, SNEAKERS"
100031063,F170023858,2017-02-10 21:50:00,Male,Black,31,Medium,,Medium Brown,Hispanic Origin,"WHITE T SHIRT, WHITE JEANS, GRAY SHOES"
100030136,F170023282,2017-01-17 00:00:00,Male,Black,17,Heavy,,,Not of Hispanic Origin,
100031745,F170024341,2017-02-27 18:50:00,Male,Black,23,Medium,Short,Medium,Hispanic Origin,"NAVY BLUE SWEATSUIT W/ ROYAL BLUE STRIPE, GRY/ROYAL BLUE SWEATSHIRT, BLUE SNKS"
100032161,F170024622,2017-03-09 18:45:00,Male,Black,17,Medium,,Medium,Not of Hispanic Origin,"BLACK PANTS, GRAY/BLACK JACKET, BLACK HOODIE, RED AND WHITE SNEAKERS"
100029802,F170023049,2017-01-09 18:49:00,Male,Black,17,Heavy,,Medium Brown,Hispanic Origin,
100030637,F170023591,2017-01-29 19:48:00,Male,Black,17,Medium,,,Not of Hispanic Origin,"BLACK JACKET, BLACK HOODED SWEATSHIRT, BLUE JEANS"
100030120,F170023275,2017-01-17 18:32:00,Male,Black,19,Thin,Afro,Light Brown,Unknown,"BLK HOODIED, DARK SWEAT PANTS"
100029817,F170022999,2017-01-07 01:33:00,Male,Black,23,Stocky,,Dark,Not of Hispanic Origin,"BLACK JACKET, BLACK JEANS, SNEAKERS"
100031016,F170023845,2017-02-09 17:35:00,Male,Unknown,17,Medium,,,,
100030385,F170023437,2017-01-24 15:00:00,Male,Black,52,Muscular,,Brown,Unknown,"BLACK WINTER HAT, RAINCOAT HOOD, TAN JACKET, BLACK PANTS, CARRYING A BLACK BAG AND A GREEN CAMOUFLAGE BACKPACK"
100033291,F170025343,2017-04-07 17:42:00,Male,Black,28,Medium,,Medium,Not of Hispanic Origin,"BLACK COAT, BROWN PANTS"
100033746,F170025567,2017-04-15 17:00:00,Male,Black,19,Thin,,Dark,Not of Hispanic Origin,"BLACK BASEBALL CAP, BLACK PANTS, BLACK HOODED SWEATER"
100031892,F170024389,2017-03-01 11:39:00,Male,Black,19,Thin,,Dark,Not of Hispanic Origin,"WEARING A BLACK SWEATSHIRT, GRAY SWEATPANTS"
100033606,F170025506,2017-04-13 15:00:00,Male,Black,16,Thin,,Dark,,"BLACK HOODIE, BLACK SWEATPANTS"
100033450,F170025434,2017-04-11 19:56:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,"BLUE SHIRT, WHITE SHORTS, BLACK SHOES"
100032068,F170024549,2017-03-07 20:10:00,Male,Black,27,Stocky,Short,Black,Not of Hispanic Origin,
100031571,F170024225,2017-02-24 17:30:00,Male,Black,22,,,,,"WHITE T SHIRT, BLUE JEANS, BLACK JORDAN 11 SHOES"
100033524,F170025463,2017-04-12 18:20:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100033323,F170025374,2017-04-09 10:30:00,Male,Black,18,Thin,Short,Dark Brown,Not of Hispanic Origin,"GREEN SWEATSHIRT, BLUE JEANS, ON A BICYCLE"
100032849,F170024879,2017-03-20 19:17:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100033394,F170025438,2017-04-12 01:30:00,Male,Black,25,Small,Short,Medium,Not of Hispanic Origin,"BLUE /WHITE  STRIPE TANK TOP, BLACK SWEATPANTS, BLACK SNEAKERS"
100033797,F170025614,2017-04-18 18:15:00,Male,Black,21,Thin,,Brown,Unknown,
100032528,F170024870,2017-03-20 16:16:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100032452,F170024781,2017-03-17 18:37:00,Male,Black,18,Thin,Short,Dark Brown,Not of Hispanic Origin,
100030903,F170023727,2017-02-03 18:39:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100030732,F170023634,2017-01-31 11:00:00,Female,Black,21,Thin,,Medium Brown,Hispanic Origin,BLACK COAT/ BLUE JEANS
100032816,F170025027,2017-03-26 01:22:00,Female,Black,20,Average,Straight,Brown,Not of Hispanic Origin,GREY BLUEISH RUFFLED PANTS AND SHIRT
100029851,F170023071,2017-01-10 10:00:00,Male,White,14,,,,Hispanic Origin,
100031572,F170024226,2017-02-24 18:21:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100031618,F170024236,2017-02-24 23:16:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100032543,F170024871,2017-03-20 17:00:00,Male,Black,26,Heavy,,Dark,Not of Hispanic Origin,"BLACK WINTER JACKET, BLUE JEANS"
100031524,F170024169,2017-02-23 14:03:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100031483,F170024152,2017-02-22 19:05:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100030243,F170023349,2017-01-19 19:30:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,"BROWN PUFFY JACKET WITH FUR ON THE HOOD, STONE WASH LIGHT JEANS, TIMBERLAND BOOTS UN-TIED"
100030596,F170023096,2017-01-11 17:26:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100031077,F170023897,2017-02-14 02:02:00,Male,White,14,Thin,Short,Medium,Unknown,
100032247,F170023370,2017-01-20 00:00:00,Male,Black,14,Medium,,Other,Unknown,"DARK BLUE JACKET, RED HOODED SWEATSHIRT, DARK GRAY SWEATPANTS, WHITE SNEAKERS"
100032122,F170024336,2017-02-27 18:42:00,Male,White,14,Thin,Short,Medium,Unknown,"BLK BUBBLE COAT, GREY SWEATPANTS, USES NAME ""NEWSIDE MELO"" ON FACEBOOK, INTIMATES THAT HE IS A HEATH ST GANG ASSOCIATE ON SOCIAL MEDIA, MAY ALSO USE ROBERT MELO-MARCANO AS A NAME"
100030636,F170023591,2017-01-29 19:48:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,"BROWN JACKET, BLUE JEANS, BROWN BOOTS"
100030616,F170023563,2017-01-28 14:35:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,BROWN JACKET BLUE JEANS TAN TIMBERLAND BOOTS
100029905,F170023116,2017-01-12 18:57:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,"BROWN JACKET, BLUE JEANS"
100030159,F170023308,2017-01-18 18:41:00,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100029744,F170022987,2017-01-06 19:55:00,Male,Black,18,Thin,Short,Dark Brown,Not of Hispanic Origin,
100031644,F170024256,2017-02-22 13:10:00,Male,White,22,Average,,,Hispanic Origin,
100030842,F170023742,2017-02-04 00:20:00,Male,White,49,Thin,,Light,Not of Hispanic Origin,"HEAVY GREEN WINTER JACKET, BLUE JEANS"
100029602,F170022913,2017-01-04 10:45:00,Male,White,33,,,,,"BLACK JACKET, BLUE JEANS, BLACK SNEAKERS"
100032886,F170025072,2017-03-27 17:00:00,Male,Black,34,Heavy,,Dark,Not of Hispanic Origin,BLACK/ MAROON HARVARD JACKET WITH 'H' AND 'CRIMSON' ON BACK AND BLACK JEANS
100033346,F170025405,2017-04-03 22:05:00,Male,Black,15,Thin,,,Not of Hispanic Origin,"BLUE HOODIE, BLUE JEANS"
100032997,F170025134,2017-03-30 14:30:00,Male,Black,20,,,,,"BLUE JACKET WITH WHITE STRIPES, BLUE JEANS WITH DRAWING ON THEM, WHITE GLOVES, HAT"
100031691,F170024237,2017-02-24 19:45:00,Male,Black,18,,,,Not of Hispanic Origin,"GRAY SWEATSHIRT, BLUE JEANS, BLACK/WHITE SNEAKERS."
100033391,F170025431,2017-04-11 19:21:00,Male,Black,27,Thin,Braids,Medium Brown,Not of Hispanic Origin,
100031356,F170024083,2017-02-20 17:24:00,Female,Black,24,,,,Unknown,
100031196,F170024010,2017-02-14 16:30:00,Male,White,41,Medium,,Light Brown,Hispanic Origin,
100031015,F170023845,2017-02-09 17:35:00,Male,Black,19,Thin,,Medium Brown,Unknown,
100033388,F170025430,2017-04-11 15:00:00,Male,Black,19,Medium,,Medium Brown,Not of Hispanic Origin,"WHITE SWEATSHIRT, WHITE SHORTS"
100032824,F170024879,2017-03-20 19:17:00,Male,Black,19,Thin,,Medium Brown,Unknown,
100032721,F170024955,2017-03-23 22:21:00,Male,Black,19,Thin,,Light,Not of Hispanic Origin,
100033611,F170025498,2017-04-13 17:05:00,Male,Black,19,Thin,,Light,Not of Hispanic Origin,
100029906,F170023121,2017-01-12 17:30:00,Male,Black,19,Thin,,Light,Not of Hispanic Origin,GREY HOODIES
100031466,F170024155,2017-02-22 22:45:00,Male,Black,19,Thin,,Light,Not of Hispanic Origin,"GREEN VEST, GREY HOODED SWEATSHIRT, JEANS"
100031705,F170024262,2017-02-25 17:15:00,Male,Black,19,Thin,,Light,Not of Hispanic Origin,"DESERT CAMOFLAGE HOODIE, BLUE JEANS"
100033265,F170025332,2017-04-07 14:05:00,Male,Black,19,Thin,,Medium Brown,Unknown,"GREEN HOODIE, BLUE JEANS"
100033451,F170025434,2017-04-11 19:56:00,Male,Black,19,Thin,,Medium Brown,Unknown,"GREY HOODIE, BLUE JEANS"
100029609,F170022896,2017-01-03 22:00:00,Male,Black,36,,,,Not of Hispanic Origin,"BLACK WINTER BEANIE, BLACK JACKET, BLUE JEANS"
100031306,F170024063,2017-02-19 01:28:00,Male,Black,37,Medium,Short,Dark,Not of Hispanic Origin,
100032301,F170024612,2017-03-10 01:00:00,Male,Black,24,,,Medium,Not of Hispanic Origin,
100029831,F170023061,2017-01-10 01:50:00,Male,Black,24,,,Medium,Not of Hispanic Origin,
100031197,F170023994,2017-02-17 10:25:00,Male,Black,38,Thin,,,Not of Hispanic Origin,
100032065,F170024547,2017-03-07 19:30:00,Female,White,26,Medium,Long,Light Brown,Hispanic Origin,"BLACK COAT, BLACK STRETCH PANTS, PINKS BOOTS"
100033045,F170025174,2017-03-31 19:01:00,Male,Black,24,,,,Unknown,
100032623,F170024941,2017-03-23 13:59:00,Male,White,26,,,,Unknown,
100032101,F170024575,2017-03-08 21:30:00,Male,White,37,,,,Not of Hispanic Origin,
100033638,F170025528,2017-04-14 14:28:00,Male,White,32,Thin,Short,Light,Not of Hispanic Origin,"BLUE AND RED, REDSOX HAT, BLACK AND GRAY STRIPED SHIRT, BLUE JEANS, WHITE HIGH TOP SNEAKERS"
100032415,F170024745,2017-03-16 02:45:00,Male,Black,27,,,,Unknown,
100032607,F170024900,2017-03-22 08:11:00,Female,White,30,,,,Unknown,
100029554,F170022868,2017-01-02 08:00:00,Female,White,21,Medium,,Light,Not of Hispanic Origin,"BLK FLEECE JACKET, BLUE JEANS, BLK KNIT HAT"
100033668,F170025550,2017-04-14 19:55:00,Female,Black,22,Stocky,,,Hispanic Origin,
100032411,F170024743,2017-03-16 00:50:00,Male,Black,21,,,Medium,,"BLACK SWEATSHIRT, BLUE JEANS"
100033255,F170025318,2017-04-05 22:10:00,Male,Black,25,,,Light Brown,,
100030653,F170023602,2017-01-30 10:21:00,Male,White,50,,,,Not of Hispanic Origin,
100032055,F170024522,2017-03-06 21:45:00,Male,Black,42,Stocky,,Medium Brown,Not of Hispanic Origin,"BLK/SILVER CAP, BLK JACKET, BLK SWEATPANTS"
100030866,F170023757,2017-01-29 10:00:00,Female,White,45,Small,Short,Light,,"BLUE COAT, BLACK PANTS, BLACK SNEAKERS"
100032017,F170024450,2017-03-04 03:49:00,Male,Black,38,,,,Unknown,UNKNOWN
100030613,F170023545,2017-01-28 02:10:00,Male,Black,38,Medium,,Dark,,NORFOLK BULLS HAT
100030604,F170023557,2017-01-28 11:23:00,Female,Unknown,27,Obese,,Medium Brown,Hispanic Origin,
100030815,F170023706,2017-02-02 20:40:00,Male,Black,24,,,,Unknown,
100030755,F170023670,2017-02-01 17:43:00,Male,Black,23,Medium,,Medium,Not of Hispanic Origin,"BLK PANTS, S TATTOO ON LEFT SHOULDER, B TATTOO ON RIGHT SHOULDER, BEARD"
100029954,F170023159,2017-01-13 17:00:00,Male,Black,17,,,,Not of Hispanic Origin,"BLUE JEANS, BLACK JACKET."
100032208,F170024606,2017-03-09 16:40:00,Male,Black,18,,,,Not of Hispanic Origin,
100033061,F170025140,2017-03-30 17:05:00,Male,White,37,Thin,,Light,Not of Hispanic Origin,"BLACK HAT, GRAY VEST, BLACK SHIRT, GRAY SWEAT PANTS"
100033522,F170025465,2017-04-12 20:50:00,Male,Black,17,Thin,Short,Medium Brown,,"BLACK HOODY, BLACK SWEATPANTS, AND RED ADIDAS SNEAKERS."
100033186,F170025161,2017-03-31 00:00:00,Male,Black,21,Medium,,,,GRAY SWEATSHIRT
100032853,F170025013,2017-03-25 19:13:00,Female,Black,25,,,,Hispanic Origin,
100033681,F170025573,2017-04-16 03:03:00,Female,White,18,Average,Braids,Light,Not of Hispanic Origin,"BLACK FLEECE, BLUE JEANS, WHITE SANDALS, TWO BRAIDS"
100031344,F170023890,2017-02-13 15:00:00,Male,White,21,Thin,Short,Fair,Not of Hispanic Origin,"BLUE JACKET, WHITE/BLACK SCARF, SHIRT, BLUE JEANS"
100030182,F170023302,2017-01-18 15:10:00,Male,Unknown,17,Thin,,Light,Hispanic Origin,"BLACK HOODED SWEATSHIRT, BLUE JEANS"
100033365,F170025410,2017-04-10 16:30:00,Male,Unknown,17,Thin,,Light,Hispanic Origin,"BLACK CAVILER HAT WITH RED, BLACK NIKE TEE SHIRT WITH WHITE ""JUST DO IT"", BLUE JEANS"
100030354,F170023255,2017-01-16 03:00:00,Female,White,34,Heavy,,Medium,Not of Hispanic Origin,
100032260,F170024469,2017-03-05 01:09:00,Male,White,22,Average,Long,Light,Hispanic Origin,"BLACK JACKET, GREY SWEAT PANTS"
100030424,F170023228,2017-01-16 11:00:00,Male,Black,32,Obese,,Dark Brown,Not of Hispanic Origin,"BLACK/RED MIAMI HEAT JACKET, BLACK PANTS"
100031588,F170024226,2017-02-24 18:21:00,Male,White,16,Thin,,Medium Brown,,
100030399,F170023426,2017-01-24 01:30:00,Male,Black,28,Medium,Short,Medium,Not of Hispanic Origin,"BLACK JACKET, WITH HOODIE, JEANS, WHITE SNEAKERS"
100032970,F170025158,2017-03-31 03:00:00,Male,Black,33,Stocky,,Brown,Not of Hispanic Origin,"BLACK SWEATSHIRT, BLACK TRACK PANTS"
100031971,F170024488,2017-03-05 19:00:00,Female,White,21,Small,,Fair,Not of Hispanic Origin,
100032615,F170024920,2017-03-23 01:10:00,Male,Black,25,Thin,Short,,Not of Hispanic Origin,"BLACK FLYERS HAT, BLACK JACKET, BLACK SWEATS"
100031874,F170024393,2017-03-01 08:45:00,Female,White,21,Small,Short,Fair,Not of Hispanic Origin,"BROWN SWEAT PANTS, GRAY SWEATSHIRT"
100031835,F170024167,2017-02-23 11:45:00,Female,White,21,Small,,,Not of Hispanic Origin,"RED JACKET, BLACK PANTS, BLACK SHOES"
100030157,F170023313,2017-01-18 22:43:00,Male,Black,25,Thin,,Medium,Hispanic Origin,
100029549,F170022872,2017-01-02 11:00:00,Male,Black,27,Medium,Braids,Medium,Not of Hispanic Origin,"DARK BLUE HOODIE, GRAY SWEATPANTS"
100031430,F170024149,2017-02-21 18:19:00,Male,Unknown,20,Average,,Light,Hispanic Origin,"BROWN PANTS, BLUE HOODIE, BLUE HAT"
100032436,F170024760,2017-03-16 19:10:00,Male,Black,21,Thin,,Dark Brown,Not of Hispanic Origin,"GRAY HOODER SWEATER, GRAY SWEATPANTS"
100030824,F170023678,2017-02-01 18:53:00,Male,Black,24,Thin,,Dark Brown,Not of Hispanic Origin,"BLUE WINTER JACKET, BLUE TRUE RELIGION JEANS"
100030542,F170023491,2017-01-26 09:50:00,Male,White,56,Heavy,Long,Medium,Hispanic Origin,"BLUE JEANS, PLAD SHIRT, BOOTS COW BOY STYLE HAT. HAS A BEARD AND MUSTACHE."
100031072,F170023891,2017-02-13 20:40:00,Male,Black,26,Small,,Medium,Unknown,
100032207,F170024606,2017-03-09 16:40:00,Male,Black,17,,,,Not of Hispanic Origin,
100033712,F170025572,2017-04-15 21:42:00,Male,Black,22,Medium,,Medium,Not of Hispanic Origin,"BLACK SWEATSHIRT, GREY JEANS, WHITE SNEAKERS"
100032754,F170024770,2017-03-17 11:38:00,Male,Black,42,Medium,Short,Light Brown,Hispanic Origin,"GRAY COAT, GRAY HOODIE, JEANS"
100030413,F170023427,2017-01-24 02:57:00,Male,Black,24,,,,Not of Hispanic Origin,"BROWN HAT, BLUE COAT, BLACK PANTS"
100033072,F170025192,2017-04-01 23:00:00,Male,Black,43,,,,Not of Hispanic Origin,"BLK COAT,BLK JACKET"
100032761,F170024989,2017-03-24 19:54:00,Male,Black,27,Medium,,Light Brown,Not of Hispanic Origin,
100030169,F170023315,2017-01-18 00:00:00,Male,Black,21,,,,Hispanic Origin,
100033138,F170025235,2017-04-03 18:18:00,Male,Black,60,Thin,,,,BLACK FRAME GLASSES AND BROWN JACKET.
100030401,F170023426,2017-01-24 01:30:00,Male,Black,24,Thin,Short,Dark Brown,Not of Hispanic Origin,"BLACK JACKET, JEANS, BROWN BOOTS,"
100032599,F170024856,2017-03-20 08:50:00,Male,White,22,Thin,Short,Light,Not of Hispanic Origin,"BLACK JACKET, BLUE JEANS, BLACK SNEAKERS"
100032347,F170024687,2017-03-12 23:53:00,Male,Black,32,Heavy,,Light Brown,Not of Hispanic Origin,
100030034,F170023209,2017-01-15 18:20:00,Male,Black,15,Small,,Dark Brown,Not of Hispanic Origin,"DARK GREY BUBBLE JACKET, DARK HOODY, BLACK PUMA SWEATPANTS, BLUE AND GRAY NIKE AIR MAX SNEAKERS"
100032158,F170024605,2017-03-09 20:16:00,Male,Black,50,,,,,"BLACK KNIT HAT, CAMO JACKET, STRIPED SHIRT, BLACK PANTS, MAROON BOOTS"
100029886,F170023109,2017-01-12 14:15:00,Male,Black,16,Thin,,Dark Brown,Not of Hispanic Origin,"BLUE JEANS, BLUE HOODED JACKET"
100030985,F170023792,2017-02-06 18:30:00,Male,Black,16,Thin,,Dark Brown,Not of Hispanic Origin,"BLACK JACKET, BLACK RUNNING PANTS, BLACK SNEAKERS"
100030305,F170023325,2017-01-16 00:43:00,Male,White,25,,,,,
100032923,F170025028,2017-03-26 10:05:00,Male,Black,22,Medium,,Medium Brown,Not of Hispanic Origin,"WEARING A GRAY HOODED SWEATSHIRT, AND BLUE JEANS"
100033290,F170025341,2017-04-07 18:04:00,Male,White,23,Thin,,Light,Hispanic Origin,"WHITE T-SHIRT, GREY SWEATPANTS, AND BLACK SNEAKERS"
100032466,F170024806,2017-03-18 18:30:00,Male,Unknown,20,Average,Long,Light,Hispanic Origin,"BLACK SWEAT PANTS, BLACK HOODIE, LONG HAIR IN PONYTAIL"
100032506,F170024834,2017-03-19 21:08:00,Male,White,40,Heavy,Bald,Light Brown,Hispanic Origin,"OLIVE GREEN JACKET, BLACK SWEATPANTS, BLACK BOOTS, BLUE BACKPACK, WHITE SHOPPING BAG"
100031201,F170023861,2017-02-11 01:17:00,Male,Black,38,Average,Long,Dark,Not of Hispanic Origin,"BLACK JACKET WITH PATCH ON CHEST, BLACK HOODIE, DARK JEANS"
100033476,F170025368,2017-04-08 21:25:00,Male,Black,18,Medium,,Medium,Not of Hispanic Origin,GRAY HOODY WITH LULU LEMON LIKE FABRIC
100033676,F170025570,2017-04-15 17:04:00,Male,Black,38,Thin,,,Unknown,"BLACK HAT, BLACK JACKET, GREY SWEATPANTS,"
100033803,F170025620,2017-04-18 18:20:00,Male,Black,32,Heavy,,,Not of Hispanic Origin,
100031520,F170024209,2017-02-24 02:45:00,Male,Black,27,,,,Hispanic Origin,
100032507,F170024828,2017-03-19 10:44:00,Male,White,16,Thin,Short,Light,,"CELTICS SHIRT, GRAY SWEATPANTS, WHITE SNEAKERS. **GAVE 17 DUNSTABLE ST, CHARLESTOWN AS ADDRESS. ALSO GAVE FALSE FIRST NAME ""CALEB""."
