fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,frisk/search
FC19000960,2019-10-31 23:30:00.0,Male,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000944,2019-11-01 00:00:00.0,Male,White,27,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000944,2019-11-01 00:00:00.0,Male,White,23,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000944,2019-11-01 00:00:00.0,Male,White,36,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,1
FC19000935,2019-11-01 00:00:00.0,Female,Black,,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19000935,2019-11-01 00:00:00.0,Female,White,29,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19000935,2019-11-01 00:00:00.0,Male,White,3,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,NULL
FC19000924,2019-11-01 00:41:00.0,Female,Black,28,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000918,2019-11-01 00:44:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000922,2019-11-01 00:48:00.0,Male,Black,30,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,NULL
FC19000922,2019-11-01 00:48:00.0,Male,Black,17,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000922,2019-11-01 00:48:00.0,Male,Black,18,NULL,NULL,NULL,Unknown,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19000922,2019-11-01 00:48:00.0,Male,Black,20,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000922,2019-11-01 00:48:00.0,Male,Black,19,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000923,2019-11-01 01:00:00.0,Male,White,22,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NY,,0
FC19000920,2019-11-01 01:06:00.0,Female,Black,33,Heavy,Dreadlocks,Dark Brown,NULL,NULL,0,MA,,NULL
FC19000920,2019-11-01 01:06:00.0,Male,Black,26,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000921,2019-11-01 02:11:00.0,Male,Black,32,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000921,2019-11-01 02:11:00.0,Female,Black,40,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000933,2019-11-01 09:10:00.0,Male,White,37,Thin,Curly,NULL,NULL,NULL,0,MA,,1
FC19000928,2019-11-01 11:00:00.0,Male,White,30,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000929,2019-11-01 11:10:00.0,Male,White,46,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000946,2019-11-01 11:30:00.0,Male,Black,39,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000930,2019-11-01 11:45:00.0,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000930,2019-11-01 11:45:00.0,Female,Black,36,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000932,2019-11-01 12:50:00.0,Male,White,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000937,2019-11-01 15:00:00.0,Male,Black,39,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000937,2019-11-01 15:00:00.0,Female,Black,51,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000939,2019-11-01 15:32:00.0,Male,White,59,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000940,2019-11-01 16:40:00.0,Male,Black,48,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,AL,,0
FC19000940,2019-11-01 16:40:00.0,Female,Black,48,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000941,2019-11-01 17:48:00.0,Male,White,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000942,2019-11-01 17:56:00.0,Female,Black,27,NULL,NULL,NULL,Unknown,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19000942,2019-11-01 17:56:00.0,Male,Black,41,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000942,2019-11-01 17:56:00.0,Female,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000943,2019-11-01 19:35:00.0,Male,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000945,2019-11-01 22:30:00.0,Male,White,31,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Personal Driver License,0
FC19000952,2019-11-01 23:31:00.0,Male,Black,28,Stocky,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000952,2019-11-01 23:31:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000952,2019-11-01 23:31:00.0,Male,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000952,2019-11-01 23:31:00.0,Male,White,21,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000950,2019-11-02 00:30:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000950,2019-11-02 00:30:00.0,Male,Black,38,Obese,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000947,2019-11-02 02:13:00.0,Male,Black,23,Thin,Braided,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000947,2019-11-02 02:13:00.0,Female,Black,20,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000948,2019-11-02 02:30:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000948,2019-11-02 02:30:00.0,Male,White,20,Unknown,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000948,2019-11-02 02:30:00.0,Male,White,22,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000949,2019-11-02 02:49:00.0,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000949,2019-11-02 02:49:00.0,Male,Black,22,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000954,2019-11-02 10:45:00.0,Female,White,25,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000954,2019-11-02 10:45:00.0,Male,White,28,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000953,2019-11-02 10:50:00.0,Male,Black,44,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19000953,2019-11-02 10:50:00.0,Male,Black,49,Medium,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19000953,2019-11-02 10:50:00.0,Male,Black,50,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
FC19000951,2019-11-02 11:24:00.0,Male,Black,47,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000957,2019-11-02 13:33:00.0,Male,Black,22,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000955,2019-11-02 14:15:00.0,Female,Black,19,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000955,2019-11-02 14:15:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000955,2019-11-02 14:15:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,CT,,1
FC19000955,2019-11-02 14:15:00.0,Male,Black,20,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000956,2019-11-02 14:45:00.0,Male,White,,NULL,NULL,NULL,Unknown,NULL,0,NULL,,NULL
FC19000956,2019-11-02 14:45:00.0,Unknown,NULL,,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19000956,2019-11-02 14:45:00.0,Male,White,35,NULL,NULL,NULL,Unknown,NULL,0,NULL,,NULL
FC19000958,2019-11-02 17:20:00.0,Male,Asian,64,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,NULL
FC19000958,2019-11-02 17:20:00.0,Male,Black,13,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000958,2019-11-02 17:20:00.0,Male,Black,16,Medium,Short,Dark Brown,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000958,2019-11-02 17:20:00.0,Male,Black,16,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000958,2019-11-02 17:20:00.0,Male,Black,16,Heavy,Bushy,Brown,Not of Hispanic Origin,NULL,0,MA,,0
FC19000958,2019-11-02 17:20:00.0,Male,Black,14,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000958,2019-11-02 17:20:00.0,Male,Black,14,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000958,2019-11-02 17:20:00.0,Male,Black,17,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19000963,2019-11-02 18:42:00.0,Male,Black,24,Medium,Short,Brown,Not of Hispanic Origin,NULL,0,MA,"ID - Had a License, now has ID",1
FC19000965,2019-11-02 18:49:00.0,Male,Black,31,Average,Crew Cut,Light,Unknown,NULL,0,NULL,,0
FC19000964,2019-11-02 20:30:00.0,Male,Black,20,Thin,Braided,Medium Brown,NULL,NULL,0,MA,,1
FC19000964,2019-11-02 20:30:00.0,Male,Unknown,22,NULL,NULL,NULL,Unknown,NULL,0,NULL,,1
FC19000964,2019-11-02 20:30:00.0,Male,Black,19,NULL,NULL,NULL,Unknown,NULL,0,NULL,,1
FC19000961,2019-11-02 20:50:00.0,Male,White,42,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000961,2019-11-02 20:50:00.0,Male,White,36,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000961,2019-11-02 20:50:00.0,Male,White,55,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000961,2019-11-02 20:50:00.0,Male,White,30,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000968,2019-11-03 00:09:00.0,Male,White,29,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000967,2019-11-03 00:20:00.0,Male,Unknown,56,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000966,2019-11-03 00:30:00.0,Male,Black,36,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000966,2019-11-03 00:30:00.0,Male,Black,39,Muscular,Short,Dark Brown,NULL,NULL,0,MA,,0
FC19000975,2019-11-03 03:00:00.0,Male,Black,35,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000969,2019-11-03 12:53:00.0,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000969,2019-11-03 12:53:00.0,Male,Black,20,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000969,2019-11-03 12:53:00.0,Male,Black,19,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000970,2019-11-03 13:00:00.0,Male,Black,46,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000971,2019-11-03 13:45:00.0,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000971,2019-11-03 13:45:00.0,Male,Black,18,Medium,Short,Medium Brown,Not of Hispanic Origin,NULL,0,MA,,0
FC19000971,2019-11-03 13:45:00.0,Male,Black,18,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000972,2019-11-03 15:44:00.0,Male,White,51,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000972,2019-11-03 15:44:00.0,Female,White,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000978,2019-11-03 16:45:00.0,Male,Black,64,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000978,2019-11-03 16:45:00.0,Male,Black,21,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000978,2019-11-03 16:45:00.0,Female,Black,19,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000974,2019-11-03 17:15:00.0,Male,White,38,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000979,2019-11-03 18:45:00.0,Male,Black,27,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000973,2019-11-03 19:05:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000982,2019-11-03 20:21:00.0,Female,Black,38,Medium,Wig/hair Piece,Dark Brown,Not of Hispanic Origin,NULL,0,MA,Class D,NULL
FC19000982,2019-11-03 20:21:00.0,Male,Black,19,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000981,2019-11-03 22:02:00.0,Male,Black,23,Thin,Braided,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000981,2019-11-03 22:02:00.0,Male,Black,24,Stocky,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000980,2019-11-03 22:15:00.0,Male,Black,18,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000992,2019-11-04 00:00:00.0,Male,Black,31,Medium,NULL,Dark,Not of Hispanic Origin,NULL,0,MA,,1
FC19000985,2019-11-04 00:25:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000985,2019-11-04 00:25:00.0,Male,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000986,2019-11-04 00:30:00.0,Male,Black,27,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,"ID - Had a License, now has ID",1
FC19000986,2019-11-04 00:30:00.0,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000983,2019-11-04 00:40:00.0,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000983,2019-11-04 00:40:00.0,Female,White,32,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000984,2019-11-04 01:30:00.0,Female,Black,57,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19000997,2019-11-04 08:43:00.0,Male,White,46,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000989,2019-11-04 09:35:00.0,Female,White,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000989,2019-11-04 09:35:00.0,Male,White,35,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000990,2019-11-04 09:35:00.0,Male,White,35,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000990,2019-11-04 09:35:00.0,Female,White,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000991,2019-11-04 10:22:00.0,Male,Black,21,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19000991,2019-11-04 10:22:00.0,Male,Black,21,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,NULL
FC19000998,2019-11-04 13:00:00.0,Male,Black,36,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000998,2019-11-04 13:00:00.0,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000994,2019-11-04 13:21:00.0,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000999,2019-11-04 14:00:00.0,Male,Black,19,NULL,NULL,NULL,NULL,NULL,0,MA,,0
FC19000999,2019-11-04 14:00:00.0,Male,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000999,2019-11-04 14:00:00.0,Male,Black,17,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000999,2019-11-04 14:00:00.0,Male,White,17,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19000996,2019-11-04 14:44:00.0,Female,White,32,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000996,2019-11-04 14:44:00.0,Male,White,35,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19000995,2019-11-04 14:50:00.0,Male,White,52,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001000,2019-11-04 15:10:00.0,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001001,2019-11-04 17:22:00.0,Male,Black,20,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001006,2019-11-04 17:25:00.0,Male,Black,22,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001006,2019-11-04 17:25:00.0,Male,Black,22,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001002,2019-11-04 18:35:00.0,Male,NULL,18,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001003,2019-11-04 19:00:00.0,Male,Unknown,54,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001003,2019-11-04 19:00:00.0,Male,Black,54,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001007,2019-11-04 19:35:00.0,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19001007,2019-11-04 19:35:00.0,Male,Black,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001007,2019-11-04 19:35:00.0,Male,Black,36,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001004,2019-11-04 19:51:00.0,Male,White,34,Stocky,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001004,2019-11-04 19:51:00.0,Female,White,34,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001030,2019-11-04 21:09:00.0,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001005,2019-11-04 21:15:00.0,Male,Black,62,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001028,2019-11-04 21:55:00.0,Male,Black,25,Medium,Short,Light Brown,Hispanic Origin,NULL,0,MA,Class D,0
FC19001028,2019-11-04 21:55:00.0,Female,White,25,Medium,Curly,Light Brown,Hispanic Origin,NULL,0,MA,Class D,NULL
FC19001008,2019-11-04 22:39:00.0,Male,White,37,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19001012,2019-11-05 00:42:00.0,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001012,2019-11-05 00:42:00.0,Female,Black,26,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,NULL
FC19001011,2019-11-05 01:16:00.0,Male,White,25,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001009,2019-11-05 01:22:00.0,Female,Black,28,Stocky,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001009,2019-11-05 01:22:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001010,2019-11-05 01:50:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001010,2019-11-05 01:50:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001013,2019-11-05 02:00:00.0,Male,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001016,2019-11-05 11:00:00.0,Male,Black,52,Thin,Curly,Light Brown,NULL,NULL,0,MA,,1
FC19001016,2019-11-05 11:00:00.0,Male,Black,57,Thin,Shaved Head,Dark Brown,NULL,NULL,0,MA,,1
FC19001017,2019-11-05 11:00:00.0,Male,Black,16,Medium,Short,Dark Brown,NULL,NULL,0,MA,,0
FC19001017,2019-11-05 11:00:00.0,Male,Black,16,Stocky,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19001017,2019-11-05 11:00:00.0,Male,Black,16,NULL,NULL,NULL,Unknown,NULL,0,NULL,,NULL
FC19001018,2019-11-05 13:10:00.0,Male,White,76,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001019,2019-11-05 14:25:00.0,Male,Black,39,Obese,Bushy,Dark,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001027,2019-11-05 17:18:00.0,Female,Black,28,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19001027,2019-11-05 17:18:00.0,Female,White,24,Medium,Straight,Light,NULL,NULL,0,MA,,0
FC19001020,2019-11-05 17:22:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001021,2019-11-05 17:49:00.0,Male,Black,46,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001022,2019-11-05 18:00:00.0,Male,Black,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001025,2019-11-05 18:05:00.0,Male,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001025,2019-11-05 18:05:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001026,2019-11-05 18:22:00.0,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001024,2019-11-05 18:35:00.0,Male,Black,34,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001024,2019-11-05 18:35:00.0,Male,White,25,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19001029,2019-11-05 18:53:00.0,Female,Black,41,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001023,2019-11-05 19:08:00.0,Male,White,23,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,1
FC19001023,2019-11-05 19:08:00.0,Female,White,,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19001031,2019-11-05 20:35:00.0,Male,White,29,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001033,2019-11-06 00:00:00.0,Female,White,40,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001032,2019-11-06 00:35:00.0,Male,White,61,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001034,2019-11-06 01:20:00.0,Male,Black,42,Heavy,NULL,Brown,Not of Hispanic Origin,NULL,0,MA,Other: Suspended,0
FC19001035,2019-11-06 01:35:00.0,Male,Black,32,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001035,2019-11-06 01:35:00.0,Male,Black,25,Thin,NULL,NULL,Unknown,NULL,0,MA,,1
FC19001037,2019-11-06 05:10:00.0,Male,Black,32,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19001038,2019-11-06 07:20:00.0,Male,Black,55,Stocky,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001044,2019-11-06 08:45:00.0,Male,Black,15,Medium,NULL,Medium Brown,NULL,NULL,0,MA,,1
FC19001039,2019-11-06 09:30:00.0,Male,White,36,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001039,2019-11-06 09:30:00.0,Female,White,37,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001339,2019-11-06 11:45:00.0,Male,Black,29,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,NULL
FC19001339,2019-11-06 11:45:00.0,Male,Black,57,NULL,NULL,NULL,NULL,NULL,0,MA,"ID - Had a License, now has ID",0
FC19001339,2019-11-06 11:45:00.0,Male,NULL,,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19001042,2019-11-06 12:00:00.0,Male,Black,50,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19001042,2019-11-06 12:00:00.0,Male,White,38,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001045,2019-11-06 13:37:00.0,Male,White,21,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001050,2019-11-06 14:21:00.0,Male,Black,19,NULL,NULL,NULL,Unknown,NULL,0,NULL,,1
FC19001050,2019-11-06 14:21:00.0,Male,Black,17,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
FC19001050,2019-11-06 14:21:00.0,Male,Black,20,NULL,NULL,NULL,NULL,NULL,0,MA,Personal Driver License,1
FC19001046,2019-11-06 14:30:00.0,Male,White,27,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001046,2019-11-06 14:30:00.0,Female,White,35,Medium,Straight,Medium,NULL,NULL,0,MA,,1
FC19001049,2019-11-06 16:49:00.0,Male,NULL,23,NULL,NULL,NULL,NULL,NULL,0,MA,Class D,0
FC19001049,2019-11-06 16:49:00.0,Male,White,23,Stocky,Pony Tail,Light Brown,Hispanic Origin,NULL,0,MA,No License - Record Only,0
FC19001049,2019-11-06 16:49:00.0,Male,Black,31,Obese,Short,Medium Brown,Hispanic Origin,NULL,0,MA,Class D,0
FC19001049,2019-11-06 16:49:00.0,Male,White,24,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001051,2019-11-06 17:00:00.0,Male,Black,19,NULL,NULL,NULL,NULL,NULL,0,MA,,1
FC19001048,2019-11-06 17:22:00.0,Male,White,43,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001052,2019-11-06 17:30:00.0,Male,Black,22,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001053,2019-11-06 23:30:00.0,Male,White,49,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001077,2019-11-07 00:00:00.0,Female,White,37,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001055,2019-11-07 00:57:00.0,Male,Black,32,Thin,Braided,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001074,2019-11-07 01:00:00.0,Female,Black,35,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001054,2019-11-07 01:18:00.0,Male,Black,18,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001056,2019-11-07 02:20:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001056,2019-11-07 02:20:00.0,Male,Black,23,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001057,2019-11-07 12:02:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001068,2019-11-07 12:37:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001058,2019-11-07 14:50:00.0,Male,White,35,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19001078,2019-11-07 15:15:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
