"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
"100008871","F150008770","2015-10-30 12:00:00.0000000","Male","Black","24","","","Medium","Not of Hispanic Origin",""
"100004487","F150004698","2015-07-23 19:26:00.0000000","Female","Black","22","","","Medium","Unknown",""
"100016036","F160014011","2015-07-16 11:48:00.0000000","Male","Black","24","Thin","","Light Brown","Not of Hispanic Origin","WHITE TSHIRT, BLACK/WHITE PAJAMA PANTS"
"100002633","F150003408","2015-06-16 14:22:00.0000000","Male","Black","37","Thin","Short","Light Brown","Not of Hispanic Origin","WHITE T-SHIRT BLUE JEANS"
"100004439","F150004925","2015-04-30 19:05:00.0000000","Male","Black","26","Medium","","Medium","","BLACK HOODIE/ BLACK JEANS"
"100016505","F160014539","2015-07-21 19:10:00.0000000","Male","Black","26","Heavy","","Medium","","BEARD, WHITE TANK TOP, BLUE JEAN SHORTS"
"100015386","F160013576","2015-07-02 21:53:00.0000000","Male","Black","17","","","Medium","Not of Hispanic Origin","BLUE HAT, WHITE TSHIRT, LIGHT T'S"
"100014578","F160012993","2015-05-23 18:31:00.0000000","Male","Black","17","Thin","Afro","Dark","Not of Hispanic Origin","WHITE TSHIRT, BLUE JEAN, PINK SNEAKERS"
"100014817","F160013172","2015-07-29 21:10:00.0000000","Male","Black","17","","Braids","Dark","Not of Hispanic Origin","BLACK ""RAIDERS"" HAT, BLUE POLO, BLUE JEANS"
"100004440","F150004923","2015-04-30 19:51:00.0000000","Male","Black","21","","","Medium","Unknown",""
"100004679","F150005019","2015-07-29 12:15:00.0000000","Male","Black","48","Medium","Short","Dark","Not of Hispanic Origin","BLUE SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100007025","F150007200","2015-05-16 18:40:00.0000000","Male","Black","16","Thin","","Dark","","COCK EYED, TUFT OF HAIR ON BACK OF HEAD
BLUE JEANS, GREEN POW"
"100004327","F150004891","2015-07-29 21:40:00.0000000","Male","Black","19","Medium","","Medium","",""
"100012786","F160011717","2015-07-13 22:39:00.0000000","Male","White","46","","","Light","","WHITE TSHIRT BLUE JEANS"
"100013369","F160011956","2015-07-18 01:12:00.0000000","Male","Black","34","Medium","","","","SCRUFFY BEARD, 
BLUE HOODIE, GRAY PANTS"
"100011668","F150010927","2015-07-26 00:35:00.0000000","Male","White","24","","","Light","","GREEN CELTICS T-SHIRT, SILVER SHORTS"
"100013719","F160012364","2015-07-27 18:00:00.0000000","Male","Black","19","","","Dark","Not of Hispanic Origin","WHITE T, BLK SHORTS"
"100012538","F150011525","2015-12-31 19:00:00.0000000","Female","White","34","Thin","Long","Light Brown","",""
"100011538","F150010838","2015-12-09 10:45:00.0000000","Male","Black","27","","","","Not of Hispanic Origin","BLUE SWEATSHIRT, BLUE JEANS"
"100010500","F150010054","2015-11-18 17:45:00.0000000","Male","White","38","Medium","","Light","","NAVY BLUE JACKET BLUE JEANS"
"100012421","F150011457","2015-12-29 19:23:00.0000000","Male","Black","16","Stocky","","Dark","Not of Hispanic Origin","BLUE PATRIOTS KNIT HAT, BLUE COAT, JEANS"
"100012059","F150011278","2015-12-21 12:40:00.0000000","Male","Black","16","","","","Not of Hispanic Origin",""
"100012125","F150011286","2015-12-21 14:45:00.0000000","Male","Black","25","Thin","Long","Medium","Unknown","LONG DREADS, BLUE JEAN JACKET, GRAY HOODIE, BLUE JEANS"
"100009658","F150009459","2015-11-07 17:00:00.0000000","Male","Black","23","Stocky","","Light Brown","Not of Hispanic Origin","GREY HOODED SWEATSHIRT"
"100010458","F150010050","2015-11-17 21:21:00.0000000","Male","Black","39","Thin","Short","Dark","","NAVY BLUE HOODED SWEATSHIRT"
"100011609","F150010813","2015-12-07 10:20:00.0000000","Male","White","25","Thin","Short","Light","Not of Hispanic Origin","BLACK COAT, BLACK PANTS, BLACK SNEAKERS"
"100010439","F150010040","2015-11-12 18:45:00.0000000","Male","Black","39","Thin","Short","Medium","","NAVY BLUE HOODED SWEATSHIRT, DARK BLUE JEANS"
"100010078","F150009708","2015-11-12 17:55:00.0000000","Male","White","22","Average","","","Hispanic Origin","HISPANIC
BLACK HOODIE, WHITE TSHIRT, BLACK JEANS"
"100011030","F150010388","2015-11-28 02:38:00.0000000","Male","Black","29","Medium","Braids","","Not of Hispanic Origin","BRAIDS,  BLACK PUFFY COAT OR VEST  WITH BLACK HOODY UNDERNEATH, DARK PANTS,  BROWN BOOTS"
"100010760","F150009999","2015-11-14 18:30:00.0000000","Male","Black","23","","","","","BLACK JACKET, GAY HOODED SWEATSHIRT, BLUE JEANS."
"100010965","F150010431","2015-11-28 21:30:00.0000000","Male","Black","21","","","","Not of Hispanic Origin","GRAY HAT, GRAY JACKET"
"100009815","F150009548","2015-11-09 19:15:00.0000000","Male","White","14","","","Light","","GREY PATRIOTS T-SHIRT"
"100003668","F150004366","2015-07-10 20:00:00.0000000","Male","Black","19","","","Dark","Not of Hispanic Origin","BEARDED, BLACK SWEATPANTS, GRAY HOODIE"
"100008128","F150008199","2015-06-19 19:00:00.0000000","Male","Black","20","","","Light","","TATTOOS BOTH ARMS
WHITE T-SHIRT, BLUE SHORTS"
"100013326","F160011981","2015-07-20 00:00:00.0000000","Male","Black","36","","","","",""
"100003353","F150004041","2015-07-07 11:54:00.0000000","Female","White","37","","","","Not of Hispanic Origin","WHITE TANK TOP, GREY SWEATPANTS"
"100003059","F150003810","2015-06-30 21:00:00.0000000","Male","White","38","Medium","Straight","Light","","BLUE T SHIRT, BLUE JEANS, WHITE SNEAKERS"
"100008251","F150008270","2015-05-16 22:30:00.0000000","Male","Black","25","","","Medium","","GRAY TSHIRT, BLACK SWEATPANTS"
"100002668","F150003464","2015-06-08 01:10:00.0000000","Male","White","27","","","","Hispanic Origin","RED HOODY, BLACK SHORTS"
"100005353","F150005651","2015-05-20 21:40:00.0000000","Male","Black","38","","","Medium","","BLUE CAP, BLUE JACKET, GREY HOODIE, BLUE JEANS"
"100013368","F160011957","2015-07-19 21:30:00.0000000","Male","Black","23","Stocky","","Dark","",""
"100004511","F150004967","2015-07-31 11:49:00.0000000","Female","White","44","Thin","Long","Light","","BLACK TANKTOP, BLACK LEGGINGS"
"100011765","F150011002","2015-07-24 19:50:00.0000000","Male","Black","30","Heavy","","Medium","","WHITE TSHIRT, GRAY SHORTS"
"100016169","F160014162","2015-07-05 00:15:00.0000000","Male","Black","32","","","Brown","Not of Hispanic Origin","MUSTAHCE
WHITE SHIRT W/BLUE LETTERING, BLUE JEANS"
"100003314","F150003989","2015-07-05 21:00:00.0000000","Male","Black","25","Muscular","","","","BROWN CHECKERED SHIRT, BLUE JEANS"
"100003070","F150003832","2015-07-01 17:20:00.0000000","Female","Unknown","21","Medium","","","Hispanic Origin","BLACK SHIRT, GREY PANTS, FLIP FLOPS"
"100003015","F150003773","2015-06-29 17:20:00.0000000","Female","Black","50","Thin","Curly","Dark Brown","","BLACK SWEATSHIRT, BLUE JEANS"
"100003218","F150003953","2015-07-06 18:50:00.0000000","Male","Black","15","Medium","Short","Dark","Not of Hispanic Origin","WHITE POLO SHIRT, SHORTS, RED HAT WITH ""CLIPZ"" IMPRINTED ON IT. RIDING A MOUTAIN BIKE."
"100007091","F150007157","2015-08-22 00:45:00.0000000","Male","Black","24","","","Medium","Not of Hispanic Origin","WHITE T-SHIRT, BLUE JEANS"
"100006574","F150006700","2015-10-01 01:59:00.0000000","Male","Black","28","Medium","Short","Medium Brown","","WHITE T-SHIRT, BLUE JEANS, LIME GREEN NIKE SNEAKERS"
"100007398","F150007495","2015-08-22 18:30:00.0000000","Male","White","21","","","Light","","WHITE TSHIRT, PLAID SHORTS"
"100010157","F150009817","2015-10-01 21:00:00.0000000","Male","Black","37","","","","",""
"100011995","F150011174","2015-12-18 18:22:00.0000000","Male","Black","30","Medium","Short","Dark","","DARK COLORED LEATHER JACKET"
"100011049","F150010459","2015-11-30 18:47:00.0000000","Male","Black","52","Thin","Bald","Medium","","BLACK NORTHFACE WINTER CAP, BLUE THIGH LENGTH JACKET, GRAY HOODY, BLACK JEANS, WHITE/GRAY SNEAKERS, WEARING RED/BLUE ADIDAS BACKPACK AND CARRYING LARGE BLACK TRASHBAG."
"100009963","F150009616","2015-11-10 18:40:00.0000000","Male","Black","52","","","","","DARK PUFFY COAT"
"100012466","F150011481","2015-12-29 20:10:00.0000000","Male","Black","23","Stocky","","","",""
"100010367","F150009950","2015-11-13 09:50:00.0000000","Male","White","45","Thin","Short","Light","Not of Hispanic Origin","BLACK JACKET, BLACK PANTS, BLACK SNEAKERS"
"100010772","F150010259","2015-11-22 15:30:00.0000000","Male","Black","18","","","","Not of Hispanic Origin","RED BALL CAP, RED JACKET, BLACK JEANS"
"100010371","F150009998","2015-11-17 17:40:00.0000000","Male","White","45","Thin","","Light","Not of Hispanic Origin","BLUE KNIT HAT, BLACK FACE MASK, BLACK JACKET & BLACK PANTS"
"100009245","F150008982","2015-11-02 11:20:00.0000000","Male","White","32","Heavy","Short","Light","","GREY SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100010447","F150010042","2015-11-13 19:10:00.0000000","Male","Black","19","Medium","Short","Dark","","GRAY HOODED SWEATSHIRT, BLUE JEANS"
"100012028","F150011208","2015-12-19 19:57:00.0000000","Male","Black","19","Medium","Short","Dark","","GREY HOODY, BLUE JEANS"
"100009835","F150009318","2015-11-05 21:38:00.0000000","Female","Black","29","Small","Straight","","","BLACK T-SHIRT, BLUE JEANS"
"100009645","F150009067","2015-11-03 17:55:00.0000000","Male","White","22","Medium","Short","","Not of Hispanic Origin","GREY HOODED SWEATSHIRT, BLACK SWEATPANTS"
"100011028","F150010386","2015-11-28 01:30:00.0000000","Female","White","27","Medium","","","",""
"100012253","F150011363","2015-12-24 00:34:00.0000000","Female","White","27","Medium","","Fair","",""
"100009808","F150009549","2015-11-09 19:40:00.0000000","Male","Black","32","Medium","Receding / Thin","Medium Brown","","BLACK JACKET, BLACK HOODIE & BLACK PANTS"
"100011847","F150011082","2015-12-15 18:10:00.0000000","Male","Black","33","Medium","Receding / Thin","Medium Brown","","GREEN PARKA JACKET WITH FUR AROUND HOOD, BLACK JEANS AND BLACK BOOTS"
"100015920","F160014023","2015-07-07 21:10:00.0000000","Male","Black","31","Stocky","","Medium","Not of Hispanic Origin","WHITE TANK TOP, BLUE SHORTS"
"100004554","F150004983","2015-07-16 14:30:00.0000000","Male","White","30","","","","Hispanic Origin","BLACK SHIRT, BEIGE SHORTS"
"100012870","F160011762","2015-07-16 16:10:00.0000000","Male","Unknown","20","","","Medium","","HISPANIC
BEARD
WHITE JERSEY BLUE SHORTS"
"100016865","F160014815","2015-06-02 19:45:00.0000000","Male","Black","17","Heavy","","Light","","GRAY HOODIE"
"100003459","F150004157","2015-07-14 03:30:00.0000000","Female","Asian","21","Stocky","Straight","Medium Brown","Not of Hispanic Origin",""
"100014721","F160013111","2015-07-29 19:25:00.0000000","Male","Black","17","Heavy","","Light","","BLACK TSHIRT, BLUE SHORTS, BLACK SNEAKERS
FACIAL HAIR"
"100012274","F150011367","2015-12-24 03:00:00.0000000","Female","Black","28","Medium","Short","Dark","Not of Hispanic Origin","WEARING A GRAY SWEATSHIRT, BLACK JEANS, BOOTS"
"100010819","F150010271","2015-11-23 09:40:00.0000000","Male","White","57","Medium","Short","Light Brown","Unknown","BLACK JACKET, GREY PANTS, BLUE SNEAKERS"
"100010899","F150010375","2015-11-27 14:49:00.0000000","Male","Black","27","Medium","Short","","","GRAY SWEATSHIRT, BLUE JEANS"
"100011604","F150010823","2015-12-08 10:30:00.0000000","Male","White","43","Medium","Short","Medium","","GREY COAT, BLUE JEANS, BLACK SNEAKERS"
"100011567","F150010868","2015-12-10 01:30:00.0000000","Male","Black","23","","","","Not of Hispanic Origin","BLUE HOODY/BLUE VEST AND GRAY SWEAT PANTS"
"100010902","F150010374","2015-11-27 13:01:00.0000000","Male","Black","31","Medium","Short","Medium Brown","Not of Hispanic Origin",""
"100010494","F150010003","2015-11-17 00:00:00.0000000","Male","Black","27","Medium","Braids","Dark Brown","","BLACK COAT, BLUE JEANS"
"100018219","F150011353","2015-12-23 20:00:00.0000000","Male","Unknown","36","Heavy","","Medium","",""
"100012208","F150011320","2015-12-22 22:15:00.0000000","Male","Black","35","Thin","Braids","Dark Brown","","BLUE JACKET, WHITE SHIRT, BLUE JEANS"
"100012328","F150011393","2015-12-26 18:34:00.0000000","Female","White","33","","Straight","Fair","","MS HALL HAS PINK HAIR"
"100011709","F150010975","2015-12-11 11:30:00.0000000","Male","White","35","","","","",""
"100009641","F150009413","2015-11-06 18:20:00.0000000","Female","White","44","Thin","Long","Light","","RED SHIRT, GREY SWEATPANTS BLK FLIP FLOPS"
"100011498","F150010805","2015-12-08 11:13:00.0000000","Male","Black","17","Medium","","","","GREY BORN FLY HOODIE, BLUE BORN FLY JEANS"
"100012302","F150011403","2015-12-27 00:10:00.0000000","Male","Black","17","Heavy","","","",""
"100011974","F150011110","2015-12-16 17:15:00.0000000","Male","Black","49","Medium","Short","","Not of Hispanic Origin","BLUE HAT BLACK JACKET"
"100012798","F160011728","2015-07-15 18:53:00.0000000","Male","Black","22","Medium","","Light","Not of Hispanic Origin",""
"100014709","F160013114","2015-07-29 23:00:00.0000000","Male","Black","22","","","Medium","Not of Hispanic Origin","BLACK COAT, BLACK SWEATS"
"100003213","F150003960","2015-07-06 23:00:00.0000000","Male","White","46","Medium","Receding / Thin","Medium","Hispanic Origin","WHITE TANK TOP, BLUE JEANS"
"100014455","F160012921","2015-05-27 18:10:00.0000000","Male","Black","17","","","Dark","","BLUE TSHIRT WITH STARS, BLACK/BLUE SNEAKERS, BLACK SWEATPANTS"
"100002667","F150003466","2015-06-11 01:16:00.0000000","Male","White","43","Medium","","","Not of Hispanic Origin",""
"100004531","F150004982","2015-07-31 11:49:00.0000000","Male","Black","23","","Short","Dark","","GOLD STUD EARRINGS BOTH EARS, GOLD NECKLACE, WHITE T SHIRT, BLACK SWEATPANTS, TAN/RED/BLACK NIKE SNEAKERS"
"100012076","F150011220","2015-07-25 00:50:00.0000000","Male","Black","37","","","Dark Brown","","DENIM SHIRT, CAMO PANTS"
"100012074","F150011217","2015-06-20 18:06:00.0000000","Male","Black","27","","Braids","Medium","Hispanic Origin","ORANGE STRIPED TSHIRT, DARK BROWN SHORTS
CAPE VERDEAN"
"100017304","F160015096","2015-06-17 18:30:00.0000000","Male","Black","30","Medium","","Dark","Unknown","BLACK TSHIRT; GRY JEANS"
"100004569","F150005013","2015-07-31 23:27:00.0000000","Female","Black","35","Medium","Long","","","GRAY BLOUSE AND BLACK AND WHITE STRETCH PANTS."
"100016335","F160014357","2015-07-21 19:00:00.0000000","Male","Black","28","Medium","","Medium","","WHITE TSHIRT, BLUE DRESS PANTS"
"100011621","F150010877","2015-07-08 20:45:00.0000000","Male","Black","18","","","Medium","Not of Hispanic Origin","WHITE TANK TOP, CAMOFLAUGE"
"100004120","F150004704","2015-07-27 00:00:00.0000000","Male","White","46","Thin","Short","","",""
"100013333","F160011978","2015-07-18 22:55:00.0000000","Male","Unknown","23","","","Medium","","HISPANIC
WHITE TANK TOP, BLUE SHORTS"
"100011839","F150011039","2015-07-24 18:45:00.0000000","Female","Black","35","","","Medium","","BLACKI TANK, CAMO SHORTS"
"100004304","F150004868","2015-07-28 22:40:00.0000000","Male","Black","28","Medium","Short","Medium","","BLACK T-SHIRT BLUE JEANS"
"100010113","F150009771","2015-11-13 23:00:00.0000000","Male","Black","29","","","","Unknown","RED MONEYGANG HAT, BLK SWEATSHIRT ""MONEYGANG"", JEANS, RED SNEAKERS, FULL BEARD"
"100010810","F150010303","2015-11-23 20:25:00.0000000","Male","Black","19","Stocky","Short","Dark","Not of Hispanic Origin","WHITE TANK TOP, GREY SWEAT PANTS"
"100010859","F150010330","2015-11-24 22:40:00.0000000","Male","White","27","Heavy","","Medium","","GREY SWEATSHIRT"
"100011091","F150010488","2015-11-19 22:44:00.0000000","Male","Black","26","Medium","","Medium","Hispanic Origin","BLACK JACKET"
"100010448","F150010042","2015-11-13 19:10:00.0000000","Male","Black","26","Medium","Short","Medium","Hispanic Origin","DARK NAVY HOODED SWEATSHIRT, NAVY JACKET"
"100010456","F150010048","2015-11-17 21:10:00.0000000","Male","Black","26","Medium","","Medium","Hispanic Origin","DARK CLOTHING"
"100011722","F150010979","2015-12-12 18:55:00.0000000","Male","Black","26","Medium","","Medium","Hispanic Origin","BLK LEATHER JACKET, BLUE JEANS, WHITE SNEAKERS"
"100011986","F150011190","2015-12-18 21:45:00.0000000","Male","Black","26","Medium","","Medium","Hispanic Origin","BLACK LEATHER JACKET / BLACK PANTS"
"100010982","F150010420","2015-11-29 01:47:00.0000000","Male","Native Hawaiian / Other Pacific Islander","27","","","","Unknown","BLACK HOOD, BLUE JEANS"
"100012394","F150011450","2015-12-28 20:10:00.0000000","Male","Black","30","Medium","","Dark","","GREY SWEATER, DARK BLUE SWEATPANTS"
"100009980","F150009665","2015-11-11 18:23:00.0000000","Male","White","13","Thin","","","","BLK HOODED COAT, JEANS, PURPLE SNEAKERS"
"100009623","F150009333","2015-11-06 02:08:00.0000000","Male","Black","21","Heavy","","Dark Brown","","BLACK WINTER HAT, GRAY HOODY, BLACK T SHIRT, BLACK PANTS, BLACK/WHITE SNEAKERS"
"100011026","F150010386","2015-11-28 01:30:00.0000000","Male","Black","25","Medium","","","",""
"100011349","F150010723","2015-12-05 02:13:00.0000000","Female","Black","30","Medium","","","",""
"100010977","F150010348","2015-11-26 01:02:00.0000000","Male","Black","26","Medium","","Light","Hispanic Origin","RED HOODIE, DARK JEANS"
"100009726","F150009454","2015-11-07 19:00:00.0000000","Male","Black","25","Medium","","","","RED CREWNECK SWEATSHIRT, DARK JEANS"
"100006816","F150006856","2015-10-06 09:16:00.0000000","Male","Unknown","37","Thin","","Light","","GRAY T SHIRT, DARK COLORED PANTS. FACIAL SCRUFF."
"100010738","F150010243","2015-08-29 08:30:00.0000000","Male","Black","23","","","Light","Not of Hispanic Origin","BLUE SHIRT, BLUE JEANS, GRAY SNEAKERS"
"100010061","F150009714","2015-09-09 22:50:00.0000000","Male","Black","30","","","Medium Brown","","WHITE T-SHIRT, BLACK PANTS"
"100006022","F150006239","2015-09-03 17:25:00.0000000","Male","Black","53","Medium","","","Not of Hispanic Origin","WHITE SHIRT BLUE SHORTS"
"100008350","F150008334","2015-10-22 02:23:00.0000000","Male","White","47","Thin","","","Not of Hispanic Origin",""
"100007180","F150007317","2015-10-13 10:30:00.0000000","Male","Black","27","Thin","Short","Dark","","WHITE T SHIRT, BLUE JEANS"
"100008438","F150008388","2015-10-25 21:05:00.0000000","Male","Black","42","Heavy","Short","Dark Brown","Not of Hispanic Origin",""
"100006612","F150006720","2015-08-28 20:13:00.0000000","Male","Black","32","","","Medium Brown","","BLK TSHIRT"
"100009302","F150009130","2015-10-04 21:30:00.0000000","Male","Black","26","","","Medium","",""
"100007162","F150007289","2015-10-12 19:30:00.0000000","Male","White","21","Heavy","Short","Medium","Hispanic Origin","WHITE T-SHIRT, GREY SWEATPANTS, WHITE SNEAKERS"
"100006947","F150007008","2015-10-07 23:00:00.0000000","Male","Black","29","","","","","WHITE T SHIRT, DOORAG, GLASSES, JEANS W/ BLACK SWEAT PANTS ON UNDERNEATH"
"100008204","F150008223","2015-10-22 17:25:00.0000000","Male","White","19","","","","",""
"100006918","F150007000","2015-10-07 15:00:00.0000000","Male","Black","52","Muscular","","","",""
"100009152","F150009034","2015-08-15 17:50:00.0000000","Male","Black","25","","","Medium","","DREADLOCKS, WHITE T-SHIRT, BLACK SHORTS"
"100007347","F150007444","2015-08-16 19:30:00.0000000","Male","Black","23","Obese","","Dark","","GOATEE; 
TANK TOP WHITE; TAN CARGO SHORTS"
"100008473","F150008411","2015-10-26 03:18:00.0000000","Male","Black","20","","","","","BLACK AND WHITE STRIPES JACKET, TAN SWEATSHIRT, BLUE JEANS"
"100006104","F150006305","2015-09-17 01:30:00.0000000","Female","White","33","","","","Not of Hispanic Origin","FLORAL SHORT, WHITE TANK TOP"
"100004368","F150004829","2015-06-11 00:10:00.0000000","Male","White","35","","","Light","Hispanic Origin","GRY RED SOX CAP, GRY T SHIRT, WHITE SHORTS (CARGO)"
"100002678","F150003481","2015-06-20 03:00:00.0000000","Male","Black","36","Medium","Short","Light Brown","","SHIRTLESS, TAN SHORTS, WHITE SNEAKERS"
"100017186","F160015011","2015-06-15 19:00:00.0000000","Female","Black","9","","","Medium","","RED SHIRT; BLACK PANTS"
"100003574","F150004294","2015-07-19 00:00:00.0000000","Male","Black","21","Thin","Afro","Dark Brown","","NAVY BLUE HOODIE, BLUE JEANS"
"100017665","F160015324","2015-06-30 16:45:00.0000000","Male","Black","25","Medium","","Medium","Not of Hispanic Origin","BEARD, 
WHITE SNEAKERS, BROWN PANTS, RED/BLACK BLACKHAWKS HAT, WHITE TSHIRT"
"100017919","F160015547","2015-06-29 19:08:00.0000000","Male","Black","28","","","Medium","Not of Hispanic Origin","BLUE HOODIE, KHAKI PANTS, BLUE ADIDAS SNEAKERS"
"100015985","F160013943","2015-07-15 10:25:00.0000000","Male","Black","23","","","Medium","","BLACK SHIRT
CAPE VERDEAN"
"100015629","F160013773","2015-07-31 10:15:00.0000000","Male","Black","24","","","Brown","","RED BOAT HAT, BLACK SHIRT, BLACK PANTS"
"100003052","F150003802","2015-06-30 14:30:00.0000000","Male","White","42","Medium","Short","Medium","","GRAY TSHIRT, BLACK SHORTS, BEARD"
"100002627","F150003425","2015-06-11 03:20:00.0000000","Male","Black","20","Thin","","","Not of Hispanic Origin","ATLANTA BRAVES HAT, WHT T SHIRT"
"100003375","F150004105","2015-07-13 11:25:00.0000000","Male","White","27","Medium","Short","Light","","WHITE T-SHIRT, BLK CAP, BLACK SHORTS, WHITE SNEAKERS"
"100002834","F150003506","2015-05-08 19:10:00.0000000","Male","Black","21","Thin","","Medium","","BLU JEANS, BLUE HOOD, CLEVELAND INDIANS BALL CAP"
"100011654","F150010936","2015-07-26 02:45:00.0000000","Male","Black","21","","","Medium","Not of Hispanic Origin","WHITE T-SHIRT, JEANS"
"100011831","F150011042","2015-07-24 22:55:00.0000000","Female","Black","27","","","","","WHITE SHIRT"
"100003060","F150003810","2015-06-30 21:00:00.0000000","Male","Black","35","Medium","Bald","Medium","","DARK GREEN T SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100003262","F150004002","2015-07-08 01:04:00.0000000","Female","Black","44","Medium","","","","PINK HEADSCARF, PINK TANK TOP"
"100010571","F150010105","2015-09-08 21:25:00.0000000","Female","White","33","","","Fair","Not of Hispanic Origin","DIRTY BLONDE HAIR, BLACK SHIRT, PINK SHORTS, BLACK SHOES"
"100005831","F150006059","2015-09-04 04:13:00.0000000","Female","Black","40","","Curly","","","GREY TANK TOP, BLUE JEANS"
"100009735","F150009472","2015-09-26 21:50:00.0000000","Male","White","24","","","Medium","","HISPANIC
BLACK FLEECE, BLACK PANTS"
"100010137","F150009797","2015-09-23 01:25:00.0000000","Male","Unknown","26","","Long","Light","","HISPANIC
GOATEE/PONYTAIL
BLACK HOODIE, GRAY SWEATPANTS"
"100008893","F150008759","2015-09-15 13:30:00.0000000","Male","White","24","","","Light","Not of Hispanic Origin","GOATEE; TATTOOS RIGHT ARM AND HAND; RED CAP; WHITE TSHIRT; BLUE JEANS; BLACK AND RED SNEAKERS"
"100012109","F150011292","2015-12-21 20:15:00.0000000","Male","Black","23","","","","","GREY HOOD, BLUE JEANS"
"100008906","F150008779","2015-09-18 19:25:00.0000000","Male","Black","21","","","Medium","Not of Hispanic Origin","LONG BRAIDS; BLUE JEANS; BLACK TSHIRT"
"100011216","F150010575","2015-08-27 01:20:00.0000000","Male","Black","32","","Braids","Medium","Not of Hispanic Origin","DREADLOCKS
WHITE/BLUE SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100005485","F150005757","2015-08-24 18:00:00.0000000","Male","White","40","Medium","Short","Medium","","GRAY SCALLY CAP, GRAY/WHITE POLO SHIRT, JEANS AND WHITE SNEAKERS"
"100015946","F160014082","2015-08-05 23:00:00.0000000","Male","Black","22","","","Medium","","BLACK TSHIRT; BLACK SWEATS"
"100009053","F150008938","2015-10-26 22:30:00.0000000","Male","White","36","Medium","","Light","Hispanic Origin","GOATEE, BLUE/WHT/RED CAP, BLK PUFFY JACKET W/FUR HOOD, BLUE JEANS, TAN BOOTS"
"100005486","F150005765","2015-08-24 23:40:00.0000000","Male","Black","40","Medium","Bald","Medium Brown","Not of Hispanic Origin","WEARING WHITE T-SHIRT, BLACK SWEATPANTS, AND WHITE/RED SNEAKERS."
"100009076","F150008874","2015-10-31 21:30:00.0000000","Male","Black","42","Muscular","Short","Light Brown","","BLACK JACKET, BLUE JEANS"
"100006686","F150006812","2015-10-03 16:40:00.0000000","Male","Black","51","Stocky","","Medium","Not of Hispanic Origin","WEARING BROWN JACKET AND BLUE JEANS"
"100005574","F150005846","2015-08-26 18:45:00.0000000","Male","Black","23","","","","",""
"100011127","F150010346","2015-11-26 00:25:00.0000000","Male","Black","28","Medium","","Brown","Not of Hispanic Origin",""
"100009580","F150009398","2015-11-06 19:00:00.0000000","Male","Black","28","Medium","","Brown","Not of Hispanic Origin",""
"100012281","F150011371","2015-12-24 00:00:00.0000000","Male","Unknown","22","Thin","","","Hispanic Origin","BLUE AND WHITE PATRIOTS HAT,,,BLACK JACKET, BRIGHT BLUE SWEAT PANTS"
"100010380","F150010010","2015-11-17 18:30:00.0000000","Male","Black","34","Heavy","Short","Medium Brown","","BLACK SWEATSHIRT, DARK PANTS"
"100010330","F150009969","2015-11-17 13:52:00.0000000","Male","Black","26","Medium","","","","GRAY PUFFY JACKET/ BLUE JEANS"
"100009674","F150009448","2015-11-07 17:52:00.0000000","Male","Black","28","Medium","Bald","Medium","","BLUE JEANS, GRAY/GREEN HOODY, BLACK KNIT HAT."
"100010545","F150010083","2015-11-19 16:27:00.0000000","Male","Black","25","","","","","JEAN JACKET, FLAT BRIM HAT, PONY TAIL, JEANS, WHITE BASKETBALL SNEAKERS WITH BLACK LACES, CARRINYG BASKETBALL"
"100009897","F150009615","2015-11-10 19:30:00.0000000","Male","Black","24","","","","Not of Hispanic Origin",""
"100009926","F150009636","2015-11-10 18:55:00.0000000","Male","Unknown","26","Heavy","","","","WHITE TANK TOP/ BLACK SWEATPANTS"
"100009311","F150009075","2015-11-03 19:00:00.0000000","Male","Black","43","Medium","","","","BLK HOODY, BLK PANTS"
"100010865","F150010318","2015-11-24 18:41:00.0000000","Male","Black","25","Medium","","Light","","BLACK COAT, BLACK SWEAT PANTS, BLACK SNEAKERS"
"100010994","F150010444","2015-11-30 03:36:00.0000000","Female","White","36","Medium","Long","","","RED JACKET, BLACK PANTS"
"100009184","F150009054","2015-11-02 19:15:00.0000000","Male","Black","24","Thin","Short","Medium","",""
"100009319","F150009079","2015-11-03 19:33:00.0000000","Male","Black","23","Medium","","Dark Brown","Not of Hispanic Origin",""
"100012307","F150011400","2015-12-26 22:30:00.0000000","Female","Black","46","Heavy","","","","BLUE JACKET, WHITE SHIRT, BLUE JEANS."
"100012358","F150011397","2015-12-26 20:10:00.0000000","Male","Black","27","Medium","Short","Light Brown","Not of Hispanic Origin","WHITE TEE SHIRT, BLACK SWEATPANTS, DARK COLORED PUFFY JACKET"
"100016151","F160014177","2015-07-03 19:05:00.0000000","Male","Black","25","Medium","","Medium","","BLUE/WHITE TSHIRT, BLUE JEANS"
"100003819","F150004457","2015-07-22 01:04:00.0000000","Male","Black","22","Medium","","Medium","","ORANGE TEE SHIRT / LIGHT BLUE JEANS"
"100013328","F160011979","2015-07-18 02:20:00.0000000","Female","Black","36","","","Medium","","BLACK SHIRT, BLACK DRESS"
