"fc_num","contact_date","sex","race","age","build","hair_style","skin_tone","ethnicity","otherclothing","deceased","license_state","license_type","frisk/search"
FC20003168,2020-06-09 18:00:00,Male,White,"49",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003171,2020-06-09 18:37:00,Male,Black,"31",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003171,2020-06-09 18:37:00,Male,Black,"27",Medium,Short,Light,Not of Hispanic Origin,,"0",MA,"","1"
FC20003172,2020-06-09 18:46:00,Female,White,,,,,,,"0",,"",
FC20003172,2020-06-09 18:46:00,Male,White,"20",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20003172,2020-06-09 18:46:00,Female,Black,"18",,,,,,"0",MA,Class D,"1"
FC20003172,2020-06-09 18:46:00,Male,,"22",,,,,,"0",,"",
FC20003172,2020-06-09 18:46:00,Female,Unknown,"19",,,,,,"0",,"",
FC20003170,2020-06-09 19:10:00,Male,White,"24",Medium,Curly,,,,"0",MA,"","0"
FC20003170,2020-06-09 19:10:00,Male,White,"19",,,,Hispanic Origin,,"0",,"","0"
FC20003170,2020-06-09 19:10:00,Male,Black,"25",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003174,2020-06-09 21:50:00,Male,Black,"29",Thin,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20003173,2020-06-09 21:54:00,Male,White,"29",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003173,2020-06-09 21:54:00,Male,White,"34",Thin,Crew Cut,Light,Not of Hispanic Origin,,"0",MA,"","0"
FC20003176,2020-06-09 22:29:00,Male,Black,"20",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003176,2020-06-09 22:29:00,Male,Black,"22",,,,,,"0",MA,Class D,"0"
FC20003176,2020-06-09 22:29:00,Female,Asian,"19",,,,,,"0",,"","0"
FC20003180,2020-06-09 23:15:00,Male,Black,"25",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003180,2020-06-09 23:15:00,Male,White,"25",Medium,Short,Light Brown,Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003183,2020-06-10 00:11:00,Male,Black,"19",,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003184,2020-06-10 00:15:00,Male,White,"18",Medium,Braided,Light,,,"0",MA,"","1"
FC20003184,2020-06-10 00:15:00,Male,Black,"24",Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20003182,2020-06-10 00:30:00,Male,Black,"49",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003198,2020-06-10 01:04:00,Female,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003198,2020-06-10 01:04:00,Male,Black,"38",Medium,Braided,Medium Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20003185,2020-06-10 07:34:00,Male,Black,"30",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003187,2020-06-10 08:15:00,Male,White,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003188,2020-06-10 09:46:00,Male,Asian,"61",,,,Not of Hispanic Origin,,"0",,"","0"
FC20003188,2020-06-10 09:46:00,Male,Unknown,,,,,,,"0",,"",
FC20003189,2020-06-10 13:34:00,Male,White,"52",Medium,Short,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003189,2020-06-10 13:34:00,Male,White,"50",,,,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","0"
FC20003192,2020-06-10 15:08:00,Male,Black,"21",Thin,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003191,2020-06-10 16:27:00,Male,Black,"24",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003191,2020-06-10 16:27:00,Male,Black,"22",Medium,Short,Dark,Unknown,,"0",MA,"","0"
FC20003193,2020-06-10 17:06:00,Male,Black,"34",,,,,,"0",MA,Class D,"1"
FC20003500,2020-06-10 17:35:00,Male,White,"29",,,,Not of Hispanic Origin,,"0",NH,Class D,
FC20003500,2020-06-10 17:35:00,Male to Female Transgender,Black,"37",Medium,Afro,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003194,2020-06-10 17:45:00,Male,Black,"31",Unknown,,,Hispanic Origin,,"0",MA,"","0"
FC20003194,2020-06-10 17:45:00,Male,Black,"32",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20003211,2020-06-10 18:15:00,Male,White,"30",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003195,2020-06-10 20:45:00,Male,Black,"20",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003195,2020-06-10 20:45:00,Male,Black,"18",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003196,2020-06-10 21:13:00,Male,White,"38",Thin,Curly,Light,Hispanic Origin,,"0",MA,"","0"
FC20003210,2020-06-10 22:03:00,Male,Black,"20",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003210,2020-06-10 22:03:00,Male,Black,"20",,,,Unknown,,"0",MA,Class D,"1"
FC20003210,2020-06-10 22:03:00,Male,Black,"34",Thin,Short,,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","1"
FC20003210,2020-06-10 22:03:00,Female,Black,"23",,,,Unknown,,"0",MA,"ID - Had a License, now has ID",
FC20003210,2020-06-10 22:03:00,Female,Black,"17",,,,Unknown,,"0",,"",
FC20003210,2020-06-10 22:03:00,Female,Black,"19",,,,Unknown,,"0",,"",
FC20003210,2020-06-10 22:03:00,Male,Black,"18",,,,Unknown,,"0",MA,Class D,"1"
FC20003197,2020-06-10 23:00:00,Male,Black,"27",,,,,,"0",MA,Class D,"0"
FC20003202,2020-06-11 00:00:00,Male,Unknown,"23",Heavy,,Light Brown,Hispanic Origin,,"0",MA,"","0"
FC20003203,2020-06-11 00:15:00,Male,Black,"26",,,,Hispanic Origin,,"0",MA,No License - Record Only,"1"
FC20003200,2020-06-11 01:30:00,Male,Black,"29",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003200,2020-06-11 01:30:00,Male,Black,"28",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003200,2020-06-11 01:30:00,Male,Black,"30",Thin,Bald or Balding,Light,,,"0",MA,"","1"
FC20003199,2020-06-11 01:55:00,Male,White,"30",Medium,Short,Fair,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20003199,2020-06-11 01:55:00,Male,White,"28",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003204,2020-06-11 02:43:00,Male,White,"33",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003205,2020-06-11 02:56:00,Male,Black,"17",Medium,Fade,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003206,2020-06-11 03:00:00,Female,Black,"31",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003206,2020-06-11 03:00:00,Male,Black,"32",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003207,2020-06-11 06:06:00,Male,Other,"23",,,,Hispanic Origin,,"0",MA,Instruction Permit,"0"
FC20003209,2020-06-11 08:25:00,Male,White,"48",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003212,2020-06-11 11:27:00,Male,White,"57",,,,Hispanic Origin,,"0",,"","0"
FC20003213,2020-06-11 12:53:00,Male,Black,"19",Thin,Braided,Medium Brown,,,"0",MA,"","1"
FC20003213,2020-06-11 12:53:00,Male,Black,"25",,,,Unknown,,"0",MA,"","1"
FC20003213,2020-06-11 12:53:00,Male,Black,"21",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003218,2020-06-11 17:15:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003217,2020-06-11 18:06:00,Male,Black,"51",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20003217,2020-06-11 18:06:00,Male,White,"50",Thin,Short,Light Brown,Hispanic Origin,,"0",MA,"","1"
FC20003217,2020-06-11 18:06:00,Male,White,"46",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20003215,2020-06-11 18:30:00,Male,Black,"29",Thin,,,Not of Hispanic Origin,,"0",MA,None,"0"
FC20003219,2020-06-11 22:36:00,Male,Black,"31",,,,Unknown,,"0",,"","0"
FC20003219,2020-06-11 22:36:00,Male,,,,,,,,"0",,"",
FC20003220,2020-06-11 23:10:00,Male,Black,"39",Heavy,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003220,2020-06-11 23:10:00,Male,Black,,,,,,,"0",,"",
FC20003224,2020-06-11 23:45:00,Male,Black,"22",Medium,Pony Tail,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003224,2020-06-11 23:45:00,Female,Unknown,"21",,,,Unknown,,"0",MA,Class D,"0"
FC20003221,2020-06-12 00:00:00,Female,,"19",,,,,,"0",,"",
FC20003221,2020-06-12 00:00:00,Female,White,"22",,,,,,"0",AZ,Class D,
FC20003221,2020-06-12 00:00:00,Female,Black,"19",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003221,2020-06-12 00:00:00,Female,Black,"19",,,,,,"0",,"",
FC20003236,2020-06-12 00:52:00,Male,White,"30",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20003223,2020-06-12 01:23:00,Male,Black,"36",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003222,2020-06-12 02:00:00,Male,Black,"34",,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20003238,2020-06-12 03:12:00,Male,Black,"28",Medium,Braided,Medium Brown,Hispanic Origin,,"0",MA,Class D,"1"
FC20003238,2020-06-12 03:12:00,Male,Other,"16",,,,Unknown,,"0",,"","1"
FC20003238,2020-06-12 03:12:00,Male,Black,"16",,,,Unknown,,"0",,"","1"
FC20003238,2020-06-12 03:12:00,Male,Black,"25",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003238,2020-06-12 03:12:00,Male,White,"24",Medium,Curly,,,,"0",MA,"","0"
FC20003238,2020-06-12 03:12:00,Male,Black,"16",,,,Unknown,,"0",,"","1"
FC20003238,2020-06-12 03:12:00,Male,White,"42",Thin,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003233,2020-06-12 11:30:00,Male,Black,"48",Heavy,Dreadlocks,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003225,2020-06-12 13:18:00,Male,Black,"23",,,,Unknown,,"0",,"","1"
FC20003226,2020-06-12 14:06:00,Male,Black,"35",Heavy,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003229,2020-06-12 17:24:00,Male,White,"43",Medium,Short,Medium,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","0"
FC20003229,2020-06-12 17:24:00,Male,White,"43",Medium,Short,Medium,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID",
FC20003229,2020-06-12 17:24:00,Male,Black,"48",,,,Not of Hispanic Origin,,"0",,"",
FC20003247,2020-06-12 17:26:00,Male,Black,"35",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003228,2020-06-12 17:52:00,Male,Black,"29",Medium,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003228,2020-06-12 17:52:00,Male,Black,"25",Heavy,Afro,Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20003246,2020-06-12 18:50:00,Male,Black,"27",Heavy,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003246,2020-06-12 18:50:00,Female,Black,"19",,,,Unknown,,"0",,"","0"
FC20003246,2020-06-12 18:50:00,Male,Black,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003227,2020-06-12 19:00:00,Male,White,"21",,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003227,2020-06-12 19:00:00,Male,White,"19",,,,Not of Hispanic Origin,,"0",MA,None,"0"
FC20003240,2020-06-12 20:43:00,Male,White,"29",Thin,Braided,Light,Hispanic Origin,,"0",MA,Class D,"1"
FC20003232,2020-06-12 21:35:00,Male,Black,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003232,2020-06-12 21:35:00,Male,Black,"31",Thin,Braided,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003232,2020-06-12 21:35:00,Male,Black,"34",Muscular,Short,Medium,,,"0",MA,"","0"
FC20003241,2020-06-12 21:53:00,Male,White,"16",Thin,Curly,Light Brown,Hispanic Origin,,"0",MA,"","1"
FC20003241,2020-06-12 21:53:00,Male,Black,"16",,,,,,"0",,"","1"
FC20003231,2020-06-12 22:41:00,Male,White,"38",,,,,,"0",MA,Class D,"1"
FC20003234,2020-06-12 23:11:00,Male,Black,"30",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20003253,2020-06-12 23:42:00,Female,White,"33",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003253,2020-06-12 23:42:00,Male,White,"32",Thin,,Light,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20003254,2020-06-13 00:00:00,Male,White,"42",Thin,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20003254,2020-06-13 00:00:00,Male,Black,"25",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003235,2020-06-13 01:35:00,Male,Black,"34",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003239,2020-06-13 01:40:00,Male,Black,"64",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003239,2020-06-13 01:40:00,Unknown,,,,,,,,"0",,"",
FC20003242,2020-06-13 01:53:00,Male,Black,"19",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20003242,2020-06-13 01:53:00,Male,Black,"26",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20003242,2020-06-13 01:53:00,Male,Black,"19",,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20003237,2020-06-13 02:39:00,Male,White,"40",Medium,Short,Light,Not of Hispanic Origin,,"0",MA,"","0"
FC20003244,2020-06-13 07:51:00,Female,White,"30",,,,,,"0",MA,"ID - Had a License, now has ID","0"
FC20003244,2020-06-13 07:51:00,Female,White,"40",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20003244,2020-06-13 07:51:00,Female,Black,"56",Medium,,,Hispanic Origin,,"0",MA,"",
FC20003243,2020-06-13 08:50:00,Male,White,"29",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003280,2020-06-13 10:00:00,Male,Black,"27",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20003280,2020-06-13 10:00:00,Male,Black,"27",Medium,,,Hispanic Origin,,"0",MA,"",
FC20003245,2020-06-13 12:10:00,Male,Black,"38",,,,Not of Hispanic Origin,,"0",,"","1"
FC20003249,2020-06-13 12:30:00,Male,White,"39",,,,Unknown,,"0",MA,Other: expired,"1"
FC20003249,2020-06-13 12:30:00,Male,Black,"32",,,,Not of Hispanic Origin,,"0",MA,No License - Record Only,
FC20003250,2020-06-13 13:11:00,Male,White,"32",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003250,2020-06-13 13:11:00,Female,White,"40",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003248,2020-06-13 13:15:00,Male,White,"34",Medium,Receding or Slightly Receding,Light Brown,Not of Hispanic Origin,,"0",MA,"","0"
FC20003252,2020-06-13 14:48:00,Male,,"61",,,,Not of Hispanic Origin,,"0",,"","1"
FC20003251,2020-06-13 15:10:00,Male,,,,,,,,"0",,"","0"
FC20003258,2020-06-13 17:00:00,Male,Black,"23",Thin,Short,Light Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003258,2020-06-13 17:00:00,Male,Black,"17",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003258,2020-06-13 17:00:00,Male,Black,"23",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003258,2020-06-13 17:00:00,Male,Black,"21",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003258,2020-06-13 17:00:00,Male,Black,"23",,,,Unknown,,"0",MA,Class D,"0"
FC20003258,2020-06-13 17:00:00,Male,Black,"39",Medium,Short,Medium Brown,Hispanic Origin,,"0",MA,Class D,"0"
FC20003256,2020-06-13 17:30:00,Male,Black,"29",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003256,2020-06-13 17:30:00,Male,Black,"27",Thin,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003256,2020-06-13 17:30:00,Male,Black,"31",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003255,2020-06-13 19:01:00,Female,Unknown,"31",,,,Hispanic Origin,,"0",,"","0"
FC20003255,2020-06-13 19:01:00,Male,Unknown,"36",,,,Hispanic Origin,,"0",,"","0"
FC20003271,2020-06-13 19:30:00,Male,Black,"26",,,,,,"0",MA,Class D,"0"
FC20003257,2020-06-13 21:21:00,Male,Black,"27",Thin,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003268,2020-06-14 00:00:00,Male,White,"46",Muscular,Bald or Balding,Olive,Not of Hispanic Origin,,"0",MA,"","1"
FC20003268,2020-06-14 00:00:00,Male,White,"42",,,,Not of Hispanic Origin,,"0",,"","1"
FC20003259,2020-06-14 01:45:00,Female,Black,"32",,,,Unknown,,"0",MA,Class D,"0"
FC20003259,2020-06-14 01:45:00,Male,Black,"31",Muscular,Dreadlocks,Medium Brown,Hispanic Origin,,"0",MA,"","0"
FC20003262,2020-06-14 02:19:00,Male,Black,"39",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003262,2020-06-14 02:19:00,Male,Black,"24",Obese,,Dark Brown,,,"0",MA,"","1"
FC20003260,2020-06-14 02:47:00,Male,Black,"38",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003261,2020-06-14 03:18:00,Male,Black,"22",Unknown,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003261,2020-06-14 03:18:00,Female,Other,"23",,,,,,"0",MA,Class D,
FC20003261,2020-06-14 03:18:00,Female,Other,"23",,,,,,"0",MA,Class D,"0"
FC20003263,2020-06-14 09:43:00,Male,White,"30",Medium,Short,Fair,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003263,2020-06-14 09:43:00,Male,White,"42",,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003263,2020-06-14 09:43:00,Male,White,"30",Thin,,Light,,,"0",MA,"","0"
FC20003264,2020-06-14 15:10:00,Male,White,"29",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003264,2020-06-14 15:10:00,Male,Black,"29",,,,Hispanic Origin,,"0",,"","1"
FC20003264,2020-06-14 15:10:00,Male,White,"34",,,,Unknown,,"0",,"","1"
FC20003264,2020-06-14 15:10:00,Male,Black,"35",Heavy,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003265,2020-06-14 17:15:00,Female,Black,"36",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003265,2020-06-14 17:15:00,Female,White,"38",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003267,2020-06-14 18:23:00,Male,Black,"19",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003267,2020-06-14 18:23:00,Male,White,"24",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20003278,2020-06-14 20:36:00,Male,Black,"39",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003269,2020-06-14 22:15:00,Male,Black,"43",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20003279,2020-06-14 22:55:00,Female,Black,"29",,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20003279,2020-06-14 22:55:00,Male,Black,"27",Medium,Short,Light,Not of Hispanic Origin,,"0",MA,"","0"
FC20003272,2020-06-14 23:07:00,Male,Unknown,"19",,,,Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003272,2020-06-14 23:07:00,Male,Unknown,"26",,,,Hispanic Origin,,"0",CA,Personal Driver License,"0"
FC20003273,2020-06-14 23:07:00,Male,White,"32",,,,Unknown,,"0",MA,"","0"
FC20003274,2020-06-15 01:20:00,Male,White,"30",Thin,Short,Light,,,"0",MA,"","0"
FC20003275,2020-06-15 02:15:00,Male,White,"19",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20003277,2020-06-15 03:44:00,,,,,,,,,"0",,"","0"
FC20003284,2020-06-15 03:44:00,Male,Unknown,"24",,,,Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003283,2020-06-15 03:44:00,Male,Unknown,"22",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003276,2020-06-15 04:00:00,Female,Black,"30",,,,Unknown,,"0",MA,Class D,"1"
FC20003276,2020-06-15 04:00:00,Female,Black,"32",,,,Unknown,,"0",,"","1"
FC20003276,2020-06-15 04:00:00,Male,White,"50",,,,Unknown,,"0",MA,Class D,"1"
FC20003282,2020-06-15 09:19:00,Male,White,"62",Medium,,,Not of Hispanic Origin,,"0",,"","0"
FC20003282,2020-06-15 09:19:00,Male,White,"62",Medium,,,Not of Hispanic Origin,,"0",,"",
FC20003285,2020-06-15 10:41:00,Male,Black,"29",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003281,2020-06-15 11:55:00,Male,White,"54",Medium,,Fair,Not of Hispanic Origin,,"0",MA,"","0"
FC20003286,2020-06-15 12:54:00,Male,White,"43",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003288,2020-06-15 16:45:00,Male,Black,"25",Medium,Afro,,Hispanic Origin,,"0",MA,Class D,"1"
FC20003288,2020-06-15 16:45:00,Male,White,"26",Thin,,,Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20003287,2020-06-15 18:00:00,Male,White,"19",,,,Hispanic Origin,,"0",,"","0"
FC20003287,2020-06-15 18:00:00,Male,White,"31",Muscular,Short,Light Brown,Hispanic Origin,,"0",MA,Class D,"0"
FC20003287,2020-06-15 18:00:00,Female,Black,"27",Medium,Straight,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003287,2020-06-15 18:00:00,Male,Black,"25",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20003289,2020-06-15 20:30:00,Male,Black,,,,,Unknown,,"0",,"","0"
FC20003293,2020-06-15 23:25:00,Male,Black,"29",Medium,Short,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003293,2020-06-15 23:25:00,Male,Black,"26",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003296,2020-06-16 00:00:00,Male,White,"35",,,,,,"0",MA,Class D,
FC20003296,2020-06-16 00:00:00,Male,Black,"18",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003306,2020-06-16 00:00:00,Male,White,"46",Medium,Short,Medium,,,"0",MA,"","1"
FC20003318,2020-06-16 00:24:00,Male,Black,"44",,,,,,"0",MA,Class D,"0"
FC20003290,2020-06-16 00:59:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003290,2020-06-16 00:59:00,Male,White,"34",Heavy,Short,Light Brown,,,"0",MA,Class D,"0"
FC20003290,2020-06-16 00:59:00,Male,White,"31",Medium,Pony Tail,,Hispanic Origin,,"0",MA,"","0"
FC20003292,2020-06-16 01:04:00,Male,Black,"32",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003292,2020-06-16 01:04:00,Male,Black,"47",,,,Unknown,,"0",MA,Class D,"0"
FC20003317,2020-06-16 01:26:00,Male,Black,"25",,,,Unknown,,"0",MA,"","1"
FC20003291,2020-06-16 01:45:00,Male,Black,"31",Thin,Braided,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003291,2020-06-16 01:45:00,Male,Black,"16",Thin,Short,Dark Brown,,,"0",MA,"","1"
FC20003291,2020-06-16 01:45:00,Male,White,"26",Thin,Short,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003291,2020-06-16 01:45:00,Male,Black,"21",Obese,,,Not of Hispanic Origin,,"0",MA,No License - Record Only,"0"
FC20003291,2020-06-16 01:45:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003294,2020-06-16 09:30:00,Male,White,"38",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003297,2020-06-16 10:10:00,Female,Black,"25",Heavy,Curly,,Not of Hispanic Origin,,"0",MA,"","1"
FC20003297,2020-06-16 10:10:00,Female,Other,"51",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20003297,2020-06-16 10:10:00,Female,White,"46",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003320,2020-06-16 14:45:00,Male,Black,"36",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003320,2020-06-16 14:45:00,Female,White,"35",Thin,,,,,"0",MA,"","0"
FC20003412,2020-06-16 15:18:00,Female,White,"32",,,,Not of Hispanic Origin,,"0",,"","0"
FC20003412,2020-06-16 15:18:00,Female,White,"21",,,,Not of Hispanic Origin,,"0",,"","0"
FC20003412,2020-06-16 15:18:00,Male,White,"35",,,,Unknown,,"0",,"","0"
FC20003412,2020-06-16 15:18:00,Female,White,"23",,,,Not of Hispanic Origin,,"0",,"","0"
FC20003298,2020-06-16 18:08:00,Male,Other,"30",,,,Hispanic Origin,,"0",,"","0"
FC20003298,2020-06-16 18:08:00,Male,Other,"30",,,,Hispanic Origin,,"0",,"",
FC20003301,2020-06-16 18:12:00,Female,Black,"31",Thin,Dreadlocks,,Not of Hispanic Origin,,"0",,"","0"
FC20003299,2020-06-16 19:10:00,Male,Black,"19",Thin,,,Not of Hispanic Origin,,"0",MA,"",
FC20003299,2020-06-16 19:10:00,Female,Black,"18",,,,Not of Hispanic Origin,,"0",,"","0"
FC20003299,2020-06-16 19:10:00,Male,Black,"18",Thin,,,Not of Hispanic Origin,,"0",MA,"",
FC20003300,2020-06-16 19:30:00,Male,Black,"24",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003305,2020-06-16 19:40:00,Male,White,"26",Thin,Short,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003305,2020-06-16 19:40:00,Male,Black,"23",Heavy,,,Hispanic Origin,,"0",MA,"","0"
FC20003305,2020-06-16 19:40:00,Male,Black,"31",Thin,Braided,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003305,2020-06-16 19:40:00,Male,Black,"26",Thin,Dreadlocks,Dark Brown,,,"0",MA,"","0"
FC20003305,2020-06-16 19:40:00,Male,Black,"23",Medium,Corn Rows,Medium,Not of Hispanic Origin,,"0",MA,CDL Class A,"0"
FC20003305,2020-06-16 19:40:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20003305,2020-06-16 19:40:00,Male,Black,"25",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20003305,2020-06-16 19:40:00,Male,Black,"16",Thin,Short,Dark Brown,,,"0",MA,"","0"
FC20003302,2020-06-16 20:50:00,Male,White,"26",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20003302,2020-06-16 20:50:00,Male,Black,"34",Average,Braided,Dark,Unknown,,"0",MA,Class D,"1"
FC20003303,2020-06-16 22:03:00,Male,White,"28",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20003303,2020-06-16 22:03:00,Male,Black,"29",,,,Hispanic Origin,,"0",,"","0"
FC20003304,2020-06-16 22:36:00,Male,Black,"35",Medium,,Dark,Not of Hispanic Origin,,"0",MA,"","0"
