"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
"100025103","F160020019","2016-08-19 17:40:00.0000000","Male","White","22","Thin","","Light","Hispanic Origin","WHITE TEE SHIRT, TAN SHORTS"
"100019632","F160016673","2016-04-24 14:20:00.0000000","Male","Black","","Medium","Short","Medium","","DARK GREY SWEATSHIRT, BLACK PANTS, CARRYING RED POLO SHIRT"
"100019646","F160016687","2016-03-25 20:45:00.0000000","Male","Black","16","","","Dark","","GREY NORTHFACE JACKET, GREY HOODIE, GREY SWEATPANTS"
"100019656","F160016692","2016-03-24 23:15:00.0000000","Male","Black","28","Medium","Braids","Medium","","GREY HOODIE, MULTI COLORED SWEATPANTS"
"100019657","F160016694","2016-03-19 01:05:00.0000000","Male","Unknown","31","Medium","","Medium","","BLACK SWEATSHIRT, BLACK PANTS"
"100019658","F160016694","2016-03-19 01:05:00.0000000","Male","Unknown","30","","","Light","","WHITE SHIRT, BLUE JEANS"
"100019647","F160016687","2016-03-25 20:45:00.0000000","Male","Black","22","","","Medium","","LIGHT RED HOODIE, GREY SWEATPANTS, WHITE SNEAKERS"
"100019649","F160016688","2016-04-21 19:10:00.0000000","Male","Black","","Thin","Short","Medium","Not of Hispanic Origin","GRY SPURS CAP, BLUE JEANS"
"100019655","F160016690","2016-03-25 18:40:00.0000000","Male","Unknown","47","Medium","","Medium","","BLACK JACKET"
"100019664","F160016626","2016-04-21 11:20:00.0000000","Male","White","24","Medium","Short","Light","","LIGHT BLUE SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100019670","F160016658","2016-04-24 02:20:00.0000000","Male","White","","","","","Not of Hispanic Origin","BLACK SHIRT-LONGSLEEVE, JEANS"
"100019667","F160016480","2016-04-19 02:15:00.0000000","Male","Black","27","","","","Unknown",""
"100019668","F160016660","2016-04-22 15:20:00.0000000","Male","White","30","","","","",""
"100019669","F160016659","2016-04-22 08:30:00.0000000","Male","White","59","Medium","Receding / Thin","Medium","","BLUE JEANS, BLACK VEST"
"100019671","F160016661","2016-04-22 15:20:00.0000000","Female","White","21","Small","Long","Light","","BLUE JEANS, WHITE TANK TOP"
"100019676","F160016682","2016-04-22 23:21:00.0000000","Female","Black","22","Thin","Braids","Medium","","BLUE POLO SHIRT W WHITE COLLAR, FADED BLUE JEANS"
"100019677","F160016682","2016-04-22 23:21:00.0000000","Male","Black","23","Thin","Short","Light Brown","","BLACK T SHIRT BLACK JEANS"
"100019679","F160016704","2016-04-24 17:45:00.0000000","Male","White","18","","","","Not of Hispanic Origin",""
"100019680","F160016682","2016-04-22 23:21:00.0000000","Male","Black","25","Thin","Short","Light","","BLUE T SHIRT, LIGHT BLUE JEANS, SUNGLASSES"
"100019681","F160016701","2016-04-24 18:38:00.0000000","Male","Black","21","Heavy","Afro","Dark Brown","Not of Hispanic Origin","BLACK SWEAT SUITE"
"100024951","F160019948","2016-08-15 21:30:00.0000000","Male","Black","21","Heavy","Short","Dark Brown","Not of Hispanic Origin","BLK THSIRT, BLK SWEATPANTS"
"100019682","F160016706","2016-04-24 17:45:00.0000000","Male","White","19","","","","",""
"100019683","F160016701","2016-04-24 18:38:00.0000000","Male","Black","24","","","","","GRAY SWEAT SUITE"
"100019684","F160016701","2016-04-24 18:38:00.0000000","Male","Black","26","Stocky","Short","Black","Not of Hispanic Origin","BLUE HOODY, GRAY SWEAT PANTS"
"100019685","F160016705","2016-04-24 22:14:00.0000000","Male","Black","21","Small","","","Not of Hispanic Origin",""
"100019686","F160016701","2016-04-24 18:38:00.0000000","Male","Black","25","Medium","Short","Dark Brown","Not of Hispanic Origin","BLUE SHIRT BLUE SWEAT PANTS"
"100019687","F160016701","2016-04-24 18:38:00.0000000","Male","Black","","Stocky","Short","Light","Not of Hispanic Origin","GREY SWEATER"
"100019672","F160016662","2016-04-24 10:15:00.0000000","Male","White","34","","","","",""
"100019673","F160016669","2016-04-24 10:00:00.0000000","Male","White","33","","","","",""
"100019674","F160016678","2016-04-24 17:00:00.0000000","Male","White","47","Medium","Bald","Medium","Not of Hispanic Origin","BLUE JEANS/BLACK B.A.A. ZIP JACKET/LIGHT GRAY ADDIDAS B BALL CAP/GRAY ADDIDAS SNEAKERS"
"100019688","F160016703","2016-04-24 17:45:00.0000000","Male","White","19","","","","",""
"100019695","F160016702","2016-04-23 18:50:00.0000000","Male","Black","24","","","","Not of Hispanic Origin","RED SWEATER, KHAKI PANTS, RED SNEAKERS"
"100019704","F160016709","2016-04-24 18:48:00.0000000","Male","Black","16","Stocky","Afro","Medium Brown","Not of Hispanic Origin","GREY HOODIE, BLUE JEANS"
"100019709","F160016693","2016-04-21 19:00:00.0000000","Male","Black","16","Medium","Short","Light Brown","Not of Hispanic Origin","BLK HOODIE, BLUE BACKPACK, RED SHIRT, BLUE JEANS"
"100019717","F160016697","2016-04-03 00:40:00.0000000","Male","Unknown","25","Small","","Medium","","BLACK JACKET, BLACK HAT, BLACK JEANS"
"100019970","F160016810","2016-04-20 20:30:00.0000000","Male","Black","29","","","","",""
"100019719","F160016697","2016-04-03 00:40:00.0000000","Male","Black","27","Stocky","Short","Dark","","BLAC KJACKET, RED HOODIE, BLUE JEANS"
"100019720","F160016714","2016-04-25 00:05:00.0000000","Male","White","23","Medium","Short","Light","Not of Hispanic Origin","RED T SHIRT, BLUE JEANS"
"100019731","F160016719","2016-04-18 08:23:00.0000000","Male","White","55","","","Medium","Not of Hispanic Origin","BLACK T-SHIRT WITH GREEN SHOULDERS, BLACK SHORTS"
"100021179","F160017632","2016-05-26 21:00:00.0000000","Male","Black","31","Average","","Dark Brown","Not of Hispanic Origin","DARK CLOTHING"
"100020673","F160017307","2016-05-17 21:44:00.0000000","Male","White","26","Small","","","Hispanic Origin","GRAY HOODIE, BLK PANTS, BLK SNEAKERS"
"100019749","F160016657","2016-04-24 02:00:00.0000000","Male","Black","20","","","","","BLACK SWEATSHIRT, BLUE JEANS"
"100019741","F160016724","2016-04-25 00:00:00.0000000","Male","Black","","Average","","Dark","Not of Hispanic Origin","BLUE/ORANGE SHIRT, BLUE JEANS, BROWN/BLACK BOOTS"
"100025259","F160020133","2016-08-27 16:30:00.0000000","Male","Black","26","Medium","Short","Light Brown","Not of Hispanic Origin",""
"100019746","F160016675","2016-04-24 14:40:00.0000000","Male","Unknown","25","","","","",""
"100019752","F160016621","2016-04-23 00:00:00.0000000","Female","White","46","","","","","WHITE T SHIRT BLUE JEANS"
"100019770","F160016735","2016-04-25 22:45:00.0000000","Male","Black","35","Medium","Short","Medium","","WEARING BLACK JACKET, BLK PANTS"
"100019777","F160016743","2016-04-26 01:15:00.0000000","Male","Black","23","","","","",""
"100019785","F160016755","2016-04-27 01:18:00.0000000","Female","Unknown","35","Medium","Straight","Light Brown","Hispanic Origin","BLACK JACKET, BLACK T-SHIRT, BLACK LEGGINGS, BLACK FLIP FLOPS"
"100019755","F160016736","2016-04-26 01:52:00.0000000","Male","Black","","Heavy","Braids","Light","Hispanic Origin","BLUE JACKET/ WHITE T-SHIRT/ DARK JEANS"
"100019756","F160016737","2016-04-25 23:10:00.0000000","Male","Black","19","Medium","Short","Medium","Unknown","GREEN HOODIE/ JEANS/ ON BICYCLE"
"100019786","F160016755","2016-04-27 01:18:00.0000000","Male","Black","24","Thin","Short","Dark Brown","Unknown","BLACK/GREY SPURS HAT, BLACK HOODIE, BLUE JEANS, WHITE SNEAKERS"
"100019789","F160016755","2016-04-27 01:18:00.0000000","Female","Unknown","23","Thin","Straight","Light Brown","Unknown","PINK JACKET, BLUE JEANS"
"100019798","F160016760","2016-04-27 11:50:00.0000000","Male","Black","21","Thin","Short","Light Brown","Not of Hispanic Origin","BLUE JACKET, DRESS SHIRT WITH TIE, KHAKI COLORED PANTS AND BLACK SOCKS AND BLACK SANDALS"
"100019799","F160016762","2016-04-27 13:30:00.0000000","Female","White","48","Thin","","Light","Not of Hispanic Origin","BLACK SWEATSHIRT, GREY PANTS, BLACK SHOES"
"100019795","F160016761","2016-04-27 12:20:00.0000000","Male","Black","23","Thin","Short","Dark Brown","","PINK HOODED SWEATSHIRT, NAVY BLUE SWEATPANTS, BLACK SOCKS, FLIP FLOPS"
"100019759","F160016729","2016-04-25 18:25:00.0000000","Male","White","30","Heavy","Short","Medium","Hispanic Origin","PURPLE AND WHITE STRIPED SHIRT, KHAKI PANTS, TAN WORK BOOTS"
"100019803","F160016775","2016-04-27 19:15:00.0000000","Male","Black","29","Medium","Short","Dark","","BLACK HOODED SWEATH SHIRT, DARK COLORED JEANS"
"100019804","F160016775","2016-04-27 19:15:00.0000000","Male","Black","32","Medium","Short","Dark","","DARK HOODED SWEAT SHIRT, JEANS"
"100021917","F160018108","2016-05-24 17:30:00.0000000","Male","Black","15","Small","Short","Dark Brown","Unknown","BLK HOODIE, GRY SWEATPANTS, BLK SNKS"
"100020094","F160016958","2016-05-04 11:20:00.0000000","Male","Black","15","Thin","Curly","Brown","Not of Hispanic Origin","DARK GRAY HOODIE, BLUE JEANS"
"100020371","F160017135","2016-05-11 11:05:00.0000000","Male","Black","15","Thin","","Brown","Not of Hispanic Origin","GRAY SCULLY CAP, GRAY HOODIE"
"100024947","F160019947","2016-08-15 21:10:00.0000000","Male","Black","16","Thin","Short","Brown","Not of Hispanic Origin","GRY LONG SLEEVE TSHIRT, WHT TSHIRT, BLUE JEANS"
"100019834","F160016788","2016-04-28 09:30:00.0000000","Male","White","15","Small","Short","Medium","Hispanic Origin","BLACK JACKET,BLACK HOODED SWEAT SHIRT, BLUE JEANS, WHITE SNEAKERS"
"100019832","F160016788","2016-04-28 09:30:00.0000000","Male","Black","15","Small","Short","Dark Brown","Unknown","BLUE LA DODGERS BASEBALL HAT, GRAY HOODY OVER BLUE T-SHIRT, GREY SWEATPANTS, BLUE SNEAKERS"
"100020054","F160016933","2016-05-02 20:30:00.0000000","Male","Black","15","Small","Short","Dark Brown","Unknown","GREY HOODED SWEATSHIRT; GREY SWEATPANTS; BLUE SNEAKERS"
"100019909","F160016799","2016-04-28 14:20:00.0000000","Male","Black","20","","","","","DARK SWEATSHIRT, DARK JEANS"
"100019915","F160016846","2016-04-29 10:17:00.0000000","Female","White","24","","","","",""
"100019927","F160016853","2016-04-29 12:20:00.0000000","Male","Unknown","23","Medium","Straight","Light","","SHAVED SIDES OF HEAD WITH BACK PONYTAIL, BLACK LEATHER COAT, BLUE SHIRT, GRAY PANTS, WHITE SNEAKERS"
"100019932","F160016854","2016-04-29 09:00:00.0000000","Male","Black","28","Medium","Short","Dark","Not of Hispanic Origin","BLUE AND RED HAT, BLACK LEATHER JACKET"
"100019935","F160016848","2016-04-29 12:40:00.0000000","Male","Black","26","Medium","Braids","Dark","Not of Hispanic Origin","BLACK HOODIE/ BLACK JEANS"
"100019938","F160016847","2016-04-29 11:10:00.0000000","Male","Unknown","26","Thin","Braids","Medium","Unknown","BLACK AND RED JACKET, HOODIE, DARK PANTS"
"100019941","F160016850","2016-04-29 13:30:00.0000000","Male","Asian","40","Stocky","Short","Light","Unknown","BLACK WOOLIE, RED SWEATSHIRT, BLUE JEANS, WHITE SNEAKERS"
"100019920","F160016816","2016-04-27 18:25:00.0000000","Male","Unknown","17","Medium","","Light","Hispanic Origin","BLUE JEAN JACKET, BLACK HOODED SWEATER, BLUE JEANS, BLACK WHITE SOCKS, NIKE SHOES"
"100019934","F160016641","2016-04-23 19:19:00.0000000","Female","Black","31","Heavy","","Brown","Unknown","BLUE SHIRT, BLACK PANTS, RED SNEAKERS"
"100019930","F160016852","2016-04-29 13:42:00.0000000","Male","Black","17","Medium","Short","Medium","Not of Hispanic Origin","BLUE AND GRAY ZIP UP SWEAT JACKET, BLUE JEANS"
"100019946","F160016865","2016-04-29 20:29:00.0000000","Male","White","58","Thin","Receding / Thin","Light","Not of Hispanic Origin","BLUE HOODY BLACK PANTS"
"100019956","F160016873","2016-04-30 01:27:00.0000000","Male","Black","26","Average","Short","Light Brown","Not of Hispanic Origin",""
"100019957","F160016873","2016-04-30 01:27:00.0000000","Male","Black","31","Average","Short","Light Brown","Hispanic Origin",""
"100020620","F160017311","2016-05-17 22:26:00.0000000","Male","Black","31","Heavy","","","Not of Hispanic Origin","BLACK BASEBALL CAP, BLK T-SHIRT, GREEN SHORTS"
"100019954","F160016872","2016-04-30 01:00:00.0000000","Male","Black","21","Thin","Long","Light Brown","Not of Hispanic Origin","YELLOW CELTICS HAT, BLACK JACKET, YELLOW POLO, BLUE JEANS,WHITE NIKE SNEAKERS"
"100019955","F160016873","2016-04-30 01:27:00.0000000","Male","Black","26","Heavy","Braids","Dark Brown","Not of Hispanic Origin","BLACK JACKET BLUE JEANS"
"100019968","F160016861","2016-04-29 00:00:00.0000000","Male","White","55","Thin","Long","Light","Not of Hispanic Origin","YELLOW JACKET, PANTS, PUSHING A CART."
"100019998","F160016888","2016-04-30 21:40:00.0000000","Female","White","31","","Straight","Medium","Unknown","BLK PANTS/BLK JACKET"
"100021849","F160018053","2016-06-09 19:46:00.0000000","Male","Black","30","Medium","","Medium Brown","Not of Hispanic Origin",""
"100020007","F160016904","2016-05-01 18:50:00.0000000","Male","White","18","Medium","Afro","Medium","Hispanic Origin","RED NATIONALS CAP, GRAY HOODED SWEATSHIRT, BLUE SWEAT PANTS"
"100024247","F160019532","2016-08-03 22:30:00.0000000","Male","White","18","Medium","Short","Light","Hispanic Origin","GRAY ""C"" CAP, NO SHIRT, GRAY SWEATPANTS"
"100024253","F160019551","2016-05-27 18:00:00.0000000","Male","White","18","Medium","","Medium","Hispanic Origin","BLACK T-SHIRT, BLUE SWEATPANTS, BLACK SNEAKERS, TIGHT BRAIDED HAIR"
"100022940","F160018729","2016-07-04 18:31:00.0000000","Male","White","18","Medium","","Medium","Hispanic Origin","WHT T , BLUE JEANS"
"100021716","F160017965","2016-06-06 21:53:00.0000000","Male","White","18","Medium","","","Hispanic Origin","GRAY SWEATS, WHT TSHIRT"
"100025185","F160020084","2016-08-25 17:46:00.0000000","Male","Black","29","Heavy","Short","Dark Brown","Unknown","BLACK T-SHIRT, TAN PANTS, WHITE SNEAKERS (1)"
"100020028","F160016896","2016-05-01 03:30:00.0000000","Male","Black","34","Thin","Braids","Medium","Not of Hispanic Origin","GRAY HOODED SWEATSHIRT, BLACK CAP, DARK JEANS"
"100020029","F160016896","2016-05-01 03:30:00.0000000","Male","Black","39","Thin","Braids","Medium","Not of Hispanic Origin","BLACK COAT, BLUE BUTTON DOWN SHIRT , DARK PANTS"
"100020030","F160016900","2016-05-01 12:28:00.0000000","Male","Black","25","Medium","","Dark","Not of Hispanic Origin","NEW YORK KNICKS WINTER HAT, BLACK FLEECE, BLACK CARGO PANTS"
"100020012","F160016908","2016-05-01 23:15:00.0000000","Male","Black","29","","","","Unknown","BLACK BEANIE, ARMY GREEN AMERICAN EAGLE HOODIE, BLUE CARGO PANTS, LIGHT BROWN TIMBERLAND BOOTS"
"100020026","F160016896","2016-05-01 03:30:00.0000000","Female","White","23","Medium","Long","Light","Not of Hispanic Origin","YOGA PANTS WITH DESIGN, BLACK SHIRT WITH PRINT"
"100020027","F160016899","2016-05-01 12:59:00.0000000","Male","Black","23","Medium","Curly","Light Brown","Not of Hispanic Origin","BLUE JACKET, RED BACKPACK, BLUE JEANS, RED SNEAKERS"
"100020034","F160016887","2016-04-30 18:45:00.0000000","Male","Black","56","Medium","","Medium Brown","Not of Hispanic Origin","BLUE JACKET, DARK CLOTHING"
"100020035","F160016887","2016-04-30 18:45:00.0000000","Female","Black","34","Thin","Straight","Medium","Not of Hispanic Origin","PINK SHIRT, BLUE JEANS"
"100020038","F160016916","2016-05-02 00:00:00.0000000","Male","Black","20","Thin","Short","Medium Brown","Not of Hispanic Origin","BLACK POLO SWEAT SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100020040","F160016915","2016-05-02 12:13:00.0000000","Male","White","28","","","","Unknown","BLACK HAT, BLACK HOODED TSHIRT, BLUE JEANS, WHITE SNEAKERS."
"100020043","F160016918","2016-05-02 00:00:00.0000000","Male","White","18","Thin","Curly","Light","Hispanic Origin","RED HOODED SWEATSHIRT, BLACK SWEAT PANTS, BLACK SNEAKERS"
"100020044","F160016920","2016-05-02 14:45:00.0000000","Male","Black","30","","","","",""
"100020039","F160016915","2016-05-02 12:13:00.0000000","Male","White","24","","Short","","Unknown","BLACK HAT, BLACK LONG SLEEVE TSHIRT, GREY SWEATPANTS"
"100020046","F160016921","2016-05-02 14:30:00.0000000","Male","Black","25","","","","",""
"100020051","F160016924","2016-05-02 16:33:00.0000000","Male","White","32","Medium","Long","Light","Not of Hispanic Origin",""
"100020047","F160016919","2016-05-02 00:00:00.0000000","Male","Black","23","Muscular","Short","Medium","Not of Hispanic Origin","GREY TOP, BLACK PANTS, BLACK BACKPACK. INSIDE OF BLACK BACKPACK WAS A BLACK JACKET AND GREY SWEATPANTS"
"100020049","F160016922","2016-05-02 16:50:00.0000000","Male","White","40","Medium","Short","Medium","Not of Hispanic Origin","BLUE HOODIE, BLUE JEANS, BLUE SNEAKERS"
"100020050","F160016924","2016-05-02 16:33:00.0000000","Male","White","32","Heavy","Long","Light","Not of Hispanic Origin",""
"100020067","F160016925","2016-05-02 16:51:00.0000000","Male","White","31","Medium","Thick","Medium Brown","Unknown",""
"100020079","F160016943","2016-05-03 00:00:00.0000000","Male","Black","30","","","","",""
"100020065","F160016930","2016-05-02 18:00:00.0000000","Male","Black","14","","","","",""
"100020071","F160016936","2016-05-02 22:20:00.0000000","Male","Black","52","Stocky","Bald","Medium Brown","Not of Hispanic Origin","BLK PANTS/BLK JACKET BLK AND RED B BALL CAP"
"100020074","F160016945","2016-05-03 14:20:00.0000000","Male","White","50","Heavy","Short","Medium","Not of Hispanic Origin","BLACK DOO RAG, RED SWEAT SHIRT, BLACK PANTS, BLACK SNEAKERS, BLUE BACK PACK."
"100020112","F160016952","2016-05-04 00:35:00.0000000","Male","Black","17","","","","","TAN WORK BOOTS, BLACK JEANS, BLACK HOOD SWEATSHIRT"
"100021548","F160017878","2016-06-03 20:15:00.0000000","Male","Black","20","Average","","Brown","Hispanic Origin","GRAY AND BLUE T-SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100020090","F160016959","2016-05-04 11:25:00.0000000","Male","Black","24","Thin","Short","Black","Not of Hispanic Origin","GRAY HOODIE, BLUE JEANS"
"100024523","F160019692","2016-08-10 17:00:00.0000000","Male","Black","16","Small","","Light Brown","Unknown",""
"100020087","F160016954","2016-05-04 03:30:00.0000000","Male","Black","32","Thin","Short","Dark","Not of Hispanic Origin","RED PUFFY JACKET AND BLACK SHORTS"
"100020089","F160016959","2016-05-04 11:25:00.0000000","Male","Black","20","Average","","Brown","Hispanic Origin","FITTED HAT, RED HOODIE, DARK JEANS"
"100020091","F160016963","2016-05-04 12:45:00.0000000","Male","White","46","Thin","Short","Medium","Not of Hispanic Origin","GREEN HAT,BLUE COAT,BLACK PANTS,"
"100020109","F160016962","2016-05-04 11:01:00.0000000","Male","White","48","Medium","","Light","Not of Hispanic Origin","BLK GRY HOODED JACKET, BLUE JEANS"
"100020110","F160016951","2016-05-04 00:35:00.0000000","Male","Black","29","Thin","Short","Light","Hispanic Origin","BLACK JACKET, RED SOX HAT, BLUE JEANS"
"100020099","F160016967","2016-05-04 15:05:00.0000000","Male","White","25","Thin","Short","Light","Hispanic Origin","BLACK HAT, BLACK VEST, WHITE SHIRT, BLACK JEANS"
"100020101","F160016970","2016-05-04 17:00:00.0000000","Male","Black","28","Muscular","Braids","Dark","Not of Hispanic Origin","LONGER DREADED HAIR, BLUE JEANS, MULTI COLORED CHECKERED SHIRT, BLACK CIRCULAR BRIMMED HAT"
"100020105","F160016951","2016-05-04 00:35:00.0000000","Male","Black","40","Stocky","Short","","Not of Hispanic Origin","BLACK JACKET, BLUE JEANS, GREY SNEAKERS"
"100020115","F160016965","2016-05-04 11:15:00.0000000","Male","Black","13","Thin","Afro","Light Brown","Hispanic Origin","BLACK T-SHIRT, BLACK JACKET, GREAY SWEATPANTS, BLACK SHOES"
"100020123","F160016976","2016-05-05 09:47:00.0000000","Male","Black","23","Heavy","Afro","Brown","Not of Hispanic Origin","WHITE T-SHIRT, BLACK SHORTS, BLACK SLIPPERS"
"100020126","F160016974","2016-05-05 02:10:00.0000000","Female","Black","20","","Straight","Medium Brown","Unknown",""
"100022161","F160018244","2016-06-16 22:30:00.0000000","Female","Black","20","Medium","","Medium Brown","Unknown","PURPLE ""STAPLE"" SHIRT"
"100020127","F160016971","2016-05-04 18:23:00.0000000","Female","Black","","","","","",""
"100020119","F160016941","2016-05-03 11:30:00.0000000","Male","White","31","","","","","BASEBALL HAT ""PARSONS"" BROWN JACKET, JEANS, SAXOPHONE"
"100020121","F160016975","2016-05-05 03:15:00.0000000","Male","Black","16","Thin","Short","Dark Brown","Not of Hispanic Origin","BLACK HOODIE AND SWEATPANTS"
"100020122","F160016975","2016-05-05 03:15:00.0000000","Male","Black","20","Thin","Short","Dark Brown","Not of Hispanic Origin","LIGHT GREY HOODIE AND SWEATPANTS"
"100020130","F160016981","2016-05-05 11:45:00.0000000","Male","Black","23","Average","Afro","Brown","Unknown",""
"100020134","F160016993","2016-05-05 00:00:00.0000000","Male","Black","27","Thin","Long","Light Brown","Hispanic Origin","BLACK JACKET, BLACK WARM UP PANTS WITH WHITE STRIPE"
"100020138","F160017004","2016-05-05 13:21:00.0000000","Male","Black","25","Medium","","Light Brown","Unknown","BLUE HOODED SWEATER, BLUE JEANS"
"100020131","F160016990","2016-05-05 00:00:00.0000000","Male","Black","32","Thin","Short","Medium Brown","Unknown","GREEN BALL CAP, TACTICAL VEST, CAMO PANTS, GREEN T SHIRT"
"100020133","F160016992","2016-05-05 18:30:00.0000000","Male","Black","32","Heavy","Short","Dark","Not of Hispanic Origin","BLACK COAT, BLUE JEANS,"
"100020136","F160016972","2016-05-04 20:00:00.0000000","Female","White","33","Thin","Straight","","Unknown","GREY SWEATSHIRT,RED TANK TOP, BLACK SWEATPANTS"
"100020159","F160016997","2016-05-05 18:12:00.0000000","Female","Black","15","Average","","Light","Unknown","PINK SWEATER, GRAY SWEATPANTS"
"100023146","F160018861","2016-07-07 17:58:00.0000000","Female","Black","15","Average","Braids","Light","Unknown","BLACK SWEATSHIRT, GRAY SWEATPANTS"
"100020164","F160016986","2016-05-05 14:35:00.0000000","Male","Black","17","Medium","Short","Medium Brown","","BLACK HOODY, BLACK JACKET, DARK GREY JEANS"
"100020165","F160016986","2016-05-05 14:35:00.0000000","Male","Black","17","Thin","Braids","Light Brown","Not of Hispanic Origin","BLACK AND WHITE HOODY, RIPPED JEANS"
"100020155","F160016986","2016-05-05 14:35:00.0000000","Male","Black","26","Medium","","Medium Brown","","GREY HOODY, GREY PANTS"
"100020156","F160016986","2016-05-05 14:35:00.0000000","Male","Black","24","Medium","Braids","Medium Brown","","BASEBALL HAT, BLACK JACKET, BLUE JEANS"
"100020187","F160017021","2016-05-06 18:55:00.0000000","Male","Black","31","","","","",""
"100020137","F160017000","2016-05-06 09:45:00.0000000","Male","Black","16","Thin","Curly","Light Brown","Hispanic Origin","BLUE ""EAST BOSTON JETS"" SWEATSHIRT / BLACK SWEATPANTS / BLACK SNEAKERS"
"100020205","F160017009","2016-05-03 08:45:00.0000000","Male","White","26","Medium","Short","Light","Not of Hispanic Origin","GREY JACKET, BLUE JEANS, BLACK SNEAKERS"
"100020206","F160017037","2016-05-06 09:30:00.0000000","Male","White","42","Small","Straight","Light","Not of Hispanic Origin","GRAY  HOODED SWEATSHIRT/BROWN PANTS/BLUE HAT/BLUE SNEAKERS/GOTEE"
"100020208","F160017034","2016-05-07 00:45:00.0000000","Male","Black","19","","","","",""
"100021239","F160017641","2016-05-26 19:57:00.0000000","Male","White","19","Thin","Long","Light Brown","Hispanic Origin","BLACK CHICAGO BULLS WITH RED BRIM, BLACK T SHIRT WITH ""MAV BLOCK"" IMPRINTED ON FRONT ALONG W/ A PIC OF TWO GUNS, AND ON BACK ""EBK, TSK, ESMGK"" IMPRINTED ON BACK IN RED WRITING, BLACK JEANS, AND RED/ BLACK SNEAKERS"
"100020211","F160017047","2016-05-08 03:15:00.0000000","Male","Black","55","Obese","Short","","Not of Hispanic Origin","GREY SWEATSHIRT, GREY SWEATPANTS, BLACK SNEAKERS"
"100023940","F160019379","2016-07-28 13:20:00.0000000","Male","Black","29","","","","Not of Hispanic Origin","WEARING A WHITE TSHIRT, BLUE JEANS, CLEVELAND CAVALIERS FITTED BALL CAP"
"100020209","F160017046","2016-05-08 02:20:00.0000000","Male","Black","24","Heavy","","","Not of Hispanic Origin","BLACK BALL CAP, BLACK TEA SHIRT, BLACK JEANS"
"100020210","F160017047","2016-05-08 03:15:00.0000000","Male","Black","","Thin","","","Not of Hispanic Origin","BLACK BASEBALL HAT, BLUE SWEATSHIRT, BLUE JEANS, WHITE SNEAKERS"
"100020228","F160017036","2016-05-07 09:01:00.0000000","Male","Black","60","Medium","","Medium","Unknown",""
"100020231","F160017043","2016-05-07 21:30:00.0000000","Female","Black","40","","","Medium","Not of Hispanic Origin","BLACK JACKET, BLUE HOODIE, BLACK PANTS"
"100020235","F160017064","2016-05-09 08:30:00.0000000","Male","White","56","","","","","MAROON SHIRT, JEANS"
"100020244","F160017002","2016-05-06 10:45:00.0000000","Male","Black","26","Medium","Braids","Black","Not of Hispanic Origin","BLUE RED SOX HAT WITH A RED BRIM, GREY SWEATSHIRT WITHOUT A HOOD, BLUE JEANS"
"100020245","F160017038","2016-05-07 13:00:00.0000000","Male","Black","21","Heavy","Short","Black","Not of Hispanic Origin","BLACK HOODED SWEATSHIRT, GREY LONG SLEEVE SHIRT, BLACK CARGO PANTS, BLACK BOOTS"
"100020236","F160016982","2016-05-05 13:02:00.0000000","Male","White","24","Thin","Curly","Light","Hispanic Origin","BLACK BASEBALL HAT, BLACK HOODIE, BLACK SHIRT, PLAID SHORTS, PLAID SNEAKERS"
"100020234","F160017063","2016-05-09 09:10:00.0000000","Male","Black","37","","","","Not of Hispanic Origin",""
"100023848","F160019310","2016-07-25 20:00:00.0000000","Male","Black","38","","Short","","Not of Hispanic Origin","BLACK SHIRT BLUE JEANS"
"100020249","F160017065","2016-05-09 10:58:00.0000000","Male","White","28","Thin","Short","Light","Not of Hispanic Origin","BLACK RAIN JACKET/LONG SLEEVE BLUE T-SHIRT/WHITE T-SHIRT/GRAY SWEATPANTS/RED SNEAKERS"
"100020253","F160017058","2016-05-09 02:58:00.0000000","Male","Black","28","Thin","","Light","Hispanic Origin","GRAY HOODIE, BLUE JEANS, BLACK HAT"
"100020254","F160017058","2016-05-09 02:58:00.0000000","Male","Black","23","Thin","","Light","Hispanic Origin","BLUE/RED WINDBREAKER, LIGHT BLUE JEANS, LARGE CHAIN AROUND NECK."
"100020250","F160017061","2016-05-09 02:10:00.0000000","Male","White","","Heavy","Short","Light","Hispanic Origin","GRAY T SHIRT, BLACK PANTS"
"100020251","F160017061","2016-05-09 02:10:00.0000000","Male","Black","23","Obese","Long","Light","Hispanic Origin","BLACK COLLARED T SHIRT, BLUE JEANS, BLACK SNEAKERS"
"100020252","F160017060","2016-05-09 01:10:00.0000000","Male","Black","","","Long","","Hispanic Origin","BLUE DOMINOS SHIRT AND HAT, BLACK PANTS"
"100020258","F160017053","2016-05-08 21:20:00.0000000","Male","Black","23","","","","",""
"100021949","F160018123","2016-06-12 01:59:00.0000000","Male","Black","28","Medium","Short","Dark","Not of Hispanic Origin","BLUE STRIPED T-SHIRT, BLUE JEANS"
"100020267","F160017070","2016-05-09 18:19:00.0000000","Male","Black","21","Medium","Short","Light","Hispanic Origin","BLACK HOODIE, BLACK  JEANS, BLACK SNEAKERS"
